,Landcover,Class,20140101_20140331,20140401_20140630,20140701_20140930,20141001_20141231,20150101_20150331,20150401_20150630,20150701_20150930,20151001_20151231,20160101_20160331,20160401_20160630,20160701_20160930,20161001_20161231,20170101_20170331,20170401_20170630,20170701_20170930,20171001_20171231,20180101_20180331,20180401_20180630,20180701_20180930,20181001_20181231,20190101_20190331,20190401_20190630,20190701_20190930,20191001_20191231,20200101_20200331,20200401_20200630,20200701_20200930,20201001_20201231,20210101_20210331,20210401_20210630,20210701_20210930,20211001_20211231,20220101_20220331,20220401_20220630,20220701_20220930,20221001_20221231,20230101_20230331,20230401_20230630,20230701_20230930
1035,Lahan Pertanian,3,0.097356908,0.096474545,0.19048145,0.025960219,0.212496255,0.068238824,0.209974394,0.050905632,0.247615555,0.090551572,0.232422578,0.094287881,0.201565566,0.081954424,0.219934562,0.070592737,0.247762865,0.069050174,0.212581928,0.088475384,0.236988468,0.097283432,0.156346093,0.118352138,0.083557084,0.074575766,0.238536369,0.090366735,0.187931882,0.101844474,0.187129852,0.09881697,0.22545591,0.205018794,0.226220842,0.090594023,0.233983402,0.084635893,0.198080904
1036,Lahan Pertanian,3,0.127709943,0.073529297,0.216871056,0.024944508,0.2260721,0.053742926,0.227541182,0.06732952,0.242450778,0.086518239,0.23112823,0.074783735,0.211511746,0.0937323,0.213438004,0.051287059,0.228662839,0.065667326,0.214932382,0.067979915,0.224374924,0.098644466,0.189422995,0.097386964,0.159570071,0.079900025,0.216321891,0.162696828,0.172868401,0.126251475,0.179637471,0.09163462,0.221839739,0.18551488,0.215673494,0.104172696,0.238970878,0.096093948,0.126607156
1037,Lahan Pertanian,3,0.141007914,0.09561674,0.18848443,0.075895236,0.193560283,0.08250716,0.220711299,0.061026253,0.227696255,0.107310268,0.229032238,0.107162246,0.201746454,0.088127773,0.215248363,0.078952256,0.231549541,0.078025158,0.209231502,0.09062012,0.256282936,0.094626336,0.198881004,0.08672449,0.181832025,0.093772951,0.234135685,0.112361198,0.174649224,0.113116386,0.194447616,0.110023294,0.22395643,0.11988625,0.211389447,0.100253673,0.243775563,0.092377435,0.187847537
1038,Lahan Pertanian,3,0.151067032,0.083670747,0.193924438,0.057150262,0.2071263,0.067499909,0.219414529,0.059813419,0.217002232,0.102292953,0.231656221,0.108016968,0.192048313,0.084333486,0.217818138,0.069115172,0.23185622,0.071613346,0.202137087,0.083870453,0.246028324,0.086978303,0.19478593,0.066572098,0.18678831,0.080013176,0.218142203,0.08814757,0.160390836,0.119716534,0.194860539,0.102493395,0.225926037,0.112760458,0.194453737,0.099072661,0.249385659,0.088049911,0.157263133
1039,Lahan Pertanian,3,0.119851936,0.079797119,0.185761005,0.018518106,0.160913373,0.069361933,0.220780793,0.085465518,0.257568475,0.10537745,0.215478753,0.085214814,0.192883769,0.080767222,0.219082116,0.068169363,0.25166011,0.071226586,0.215419914,0.08059035,0.225716415,0.082318664,0.134631597,0.117219985,0.074817272,0.089878098,0.226883281,0.13508158,0.173688939,0.120435804,0.137914446,0.098226293,0.227442851,0.201609148,0.213180692,0.09249656,0.241915496,0.094105333,0.149880412
1040,Lahan Pertanian,3,0.135320565,0.096594854,0.195881056,0.049510023,0.16069894,0.06434,0.219344142,0.054275854,0.242523044,0.106381044,0.22987703,0.08240845,0.191769768,0.090817788,0.218314247,0.073397943,0.243401974,0.086098713,0.222170926,0.087752191,0.202266244,0.080742156,0.144028483,0.125940037,0.109146231,0.07691379,0.205547397,0.105979427,0.177881423,0.112648304,0.127838089,0.150534558,0.238315239,0.195106114,0.195527898,0.114385389,0.223795842,0.112245032,0.11802404
1041,Lahan Pertanian,3,0.112567906,0.088607532,0.207260938,0.038582986,0.225365063,0.058637047,0.21752226,0.085801958,0.225038408,0.093869134,0.221661663,0.104150189,0.190743977,0.081100532,0.217585112,0.094431139,0.230030877,0.082669034,0.195552039,0.092528211,0.184975625,0.078910533,0.135937002,0.139903494,0.153305768,0.086260174,0.207283739,0.153005894,0.171205822,0.12433054,0.134577699,0.14752006,0.241031964,0.184438102,0.187028973,0.14312,0.212400429,0.112181411,0.114190693
1042,Lahan Pertanian,3,0.161932294,0.092277612,0.209519713,0.085537652,0.229759763,0.098342187,0.193336591,0.076709411,0.258130508,0.096170398,0.182414818,0.099675591,0.21425368,0.105372452,0.150771288,0.099538892,0.262720805,0.103742689,0.215903739,0.086650687,0.174544911,0.088988455,0.204003718,0.089280689,0.194205391,0.094498459,0.202502677,0.094762118,0.193193721,0.100478666,0.214463835,0.10845228,0.192145036,0.106416729,0.196873137,0.106819631,0.226280892,0.107983136,0.184224743
1043,Lahan Pertanian,3,0.16846224,0.089077556,0.205892942,0.08173449,0.214786961,0.08866424,0.188937932,0.057183261,0.224309764,0.074706873,0.174156367,0.096722269,0.135571653,0.083065557,0.172592827,0.076736377,0.22845433,0.09557615,0.192018671,0.119934666,0.126911286,0.087865133,0.176446176,0.052130965,0.165102113,0.073205554,0.189118712,0.078248709,0.162836145,0.092228534,0.197767935,0.102906169,0.184611652,0.123165207,0.166385174,0.08128595,0.187163873,0.082793331,0.171188987
1044,Lahan Pertanian,3,0.164876319,0.106297772,0.169849108,0.089984366,0.220823767,0.092115107,0.176699752,0.07168116,0.257127994,0.097676993,0.187775566,0.092302414,0.190760464,0.109527193,0.155634684,0.098872062,0.256911269,0.105277669,0.210595561,0.088331401,0.177061762,0.092577637,0.188480884,0.046936663,0.194340981,0.099551661,0.18807194,0.109823879,0.174469466,0.111553927,0.206502374,0.132685243,0.163294403,0.124739336,0.176620968,0.10492284,0.214001678,0.107079254,0.18827003
