,Landcover,Class,20140101_20140331,20140401_20140630,20140701_20140930,20141001_20141231,20150101_20150331,20150401_20150630,20150701_20150930,20151001_20151231,20160101_20160331,20160401_20160630,20160701_20160930,20161001_20161231,20170101_20170331,20170401_20170630,20170701_20170930,20171001_20171231,20180101_20180331,20180401_20180630,20180701_20180930,20181001_20181231,20190101_20190331,20190401_20190630,20190701_20190930,20191001_20191231,20200101_20200331,20200401_20200630,20200701_20200930,20201001_20201231,20210101_20210331,20210401_20210630,20210701_20210930,20211001_20211231,20220101_20220331,20220401_20220630,20220701_20220930,20221001_20221231,20230101_20230331,20230401_20230630,20230701_20230930
30,Hutan,1,,0.244890151,0.175787398,0.198324972,0.172441199,0.223918795,0.251012032,0.173157976,0.203246485,,0.183027517,0.216239111,,0.233962367,0.216104784,0.2350928,0.184215156,0.203266974,0.200126284,0.175236257,,0.188433917,0.18703227,0.183190054,,0.216537323,0.202963841,0.205226045,0.188322917,0.214573899,0.202422873,,,,0.207551974,,,0.236046843,0.190318671
31,Hutan,1,0.157774414,0.171367644,0.182605844,,-0.00549299,0.163707366,0.164798877,,,,,,,0.054232947,0.192454012,,0.181172851,0.158601203,0.159017508,0.188014059,,0.19221738,0.18192532,0.209729607,,0.156449519,0.162175633,0.035849544,,0.188174514,0.155960628,,,,0.1510104,,,0.18088092,0.189481071
32,Hutan,1,0.163043181,0.220766033,0.200933268,,-0.000280353,0.232266476,0.218495585,,,,0.200681695,,,0.060866451,0.198735104,,0.186416158,0.245420118,0.219104631,0.18753781,,0.23058706,0.20550677,0.164015306,,,0.219006603,0.026858271,,0.238109949,0.211566686,,,,0.233148599,,,0.238312323,0.231293153
33,Hutan,1,0.169673743,0.230052745,0.203461728,,-0.008267011,0.251228769,0.225417343,,0.173103434,,0.23213097,,,0.063025329,0.227598443,0.19574284,0.197450865,0.242375911,0.219348234,0.202383706,,0.209053085,0.217452535,0.18618443,,0.223276016,0.23483323,0.031300185,0.211624493,0.250530821,0.228930999,,,,0.235482708,,,0.272352675,0.236966132
34,Hutan,1,0.189505889,0.18626522,0.184925176,0.226224653,0.063387628,0.162569868,0.187310051,0.191432149,0.205768251,0.177001556,0.174472603,,0.173631502,0.17390415,0.184470212,0.214901086,0.195312281,0.168038743,0.162398717,0.193578265,,0.149784358,0.157916676,0.168399832,0.201154834,0.164094365,0.174084555,0.004499393,,0.158227158,0.159952679,0.18483244,0.189317728,,0.162853335,,0.218880677,0.176917846,0.173988507
35,Hutan,1,0.192404451,0.234047976,0.207021443,,-0.00081138,0.230574669,0.23089123,,0.19769547,0.206703271,0.208219195,,0.185038576,0.237136276,0.198143275,,,0.234000854,0.218593267,0.209314205,,0.215452988,0.227639659,0.210507752,,0.232295413,0.218827565,0.088931682,,0.238429349,0.219237297,,0.19988921,,0.209019888,,,,0.242397125
36,Hutan,1,0.192659077,0.251255096,0.226295936,,-0.006413542,0.258844776,0.251404044,,0.193111048,0.240034758,0.237817987,,,0.064974439,0.223740931,,0.218216497,0.24161618,0.228236007,0.225543015,,0.24281279,0.229991096,0.196373482,,0.232963717,0.258331869,0.032313199,,0.236525372,0.24193167,,0.194025059,,0.218923144,,,0.276472038,0.260771573
37,Hutan,1,0.181381704,0.207729955,0.210038596,,0.003160979,0.214960837,0.211848747,,0.181809001,0.207620953,0.202352885,,,0.045723201,0.21003775,0.236193336,,0.229884558,0.213256093,0.209969898,,0.216297761,0.216951614,0.205737542,,0.204964793,0.228272795,0.111922881,,0.235204439,0.239082444,,0.192294571,,0.198602166,,,0.240669,0.222720525
38,Hutan,1,0.174555184,,0.184562461,,-0.00111099,0.219184018,0.217889959,0.196442455,,0.206322612,,,0.19907449,0.225925931,0.206616361,0.195480816,0.21042845,0.241335408,0.22614269,0.188790972,,0.206885471,0.218061043,0.178636581,,0.210357535,0.214912926,0.086002974,,0.2265145,0.211953551,,0.17509553,,0.203467862,,,0.209302414,0.21574132
39,Hutan,1,0.202030135,,0.194769564,,-0.00047336,0.185666388,0.201977863,,0.188829023,0.188811495,0.185495982,,0.217118206,0.198576348,0.195010056,,0.19532479,0.19345542,0.18698725,0.210653788,,0.15908244,0.19772188,0.197304954,,0.194252995,0.200554031,0.06252477,,0.221070085,0.155978742,,0.184661887,,0.170561059,,,0.223853929,0.202812403
40,Hutan,1,0.181193966,,0.204761807,,-0.003343728,0.202356797,0.202310352,0.202849916,0.170697801,0.199801582,,,0.2141491,0.0577371,0.205177106,0.219959236,0.208756435,0.195220812,0.19053745,0.20788588,,0.187172024,0.21900416,0.190689046,,0.15813324,0.21704499,0.036298851,,0.208287278,0.224079137,,0.19738974,,0.232239288,,0.106039437,0.232345114,0.20820365
41,Hutan,1,0.156105037,,0.179566131,,-0.00331246,0.163113729,0.163115535,,,0.152927888,,,,0.046488819,0.156933784,,0.182662171,0.153693957,0.17161402,0.170114006,,0.134778521,0.178394551,0.203213055,,0.152911608,0.174159421,0.075324268,,0.18136085,0.142866183,,0.165873434,,0.161143428,,,0.211556795,0.173008251
42,Hutan,1,0.159474294,,0.152511627,,0.05842351,0.184829989,0.192478734,,,0.183301389,,,,0.048473393,0.176592,,0.174128131,0.177096128,0.171959143,0.167443451,,0.160186418,0.192890026,0.167205711,,0.168759222,0.188564109,0.066649321,,0.18493172,0.195638758,0.182549836,0.177348149,,0.17529707,,,0.218695287,0.202142543
43,Hutan,1,0.169795306,0.230944053,0.191160428,,0.018861746,0.234840692,0.218807383,,,0.231586364,0.201119754,,,-0.0193507,0.19623048,,0.20410084,0.242347467,0.205073925,0.187799139,,0.209385294,0.21700004,0.170662195,,0.214472865,0.212445318,0.047814153,,0.244905045,0.197784062,,0.190752117,,0.226815039,,,0.304274865,0.223544535
44,Hutan,1,0.196980403,0.202962714,0.172771792,,0.006687917,0.190479746,0.194116778,,,,0.18094281,,,0.000507753,0.20054474,,0.190391366,0.188980624,0.192132157,0.20914924,,,0.187708466,,,0.208624004,0.190772476,0.069191827,,0.193447506,,,0.200140072,,0.166356874,,,,0.193904555
45,Hutan,1,0.186539147,,0.180546852,,0.001910767,0.21469521,0.220004716,,,,0.136188181,,,0.079102671,0.208119625,,0.196800602,0.207602641,0.214347878,0.197685332,,0.203090409,0.199680492,0.177790549,,0.221950688,0.227735401,0.083601513,,0.21758087,0.204166246,,,,0.186106349,,,,0.210090131
46,Hutan,1,0.148369035,0.148506832,0.165336437,,,0.183154054,0.185235588,,,,0.169825787,,,0.00845353,0.180227576,,0.165273894,0.188709572,0.162970033,0.176207668,,0.169549399,0.164804283,0.155642614,,0.190729019,0.192224274,0.029512171,,0.174063902,0.167286642,,,,0.169714474,,,0.208165243,0.169601581
47,Hutan,1,0.226253243,0.301815761,0.302114325,,0.05006096,0.30286374,0.258946549,0.25669085,,,,,0.281874178,0.305710839,0.271364795,0.255175938,0.230968076,0.27136426,0.303198616,0.241727704,,0.284924971,0.306330351,0.235134471,,,0.312428898,0.040223856,,0.276841051,0.279392107,,0.243039264,,0.265005985,,0.22117055,,0.300183343
48,Hutan,1,0.198487009,0.207473988,0.219032764,,0.01132303,0.213668768,0.206703626,,,,0.190231342,,0.22210897,0.091163221,0.205497711,,0.205678239,0.208899673,0.215870273,0.221932923,,0.183240394,0.206966338,,,,0.216619382,0.044621252,,0.209790698,0.213817357,,,,0.213052836,,0.220409047,0.22214379,0.206513938
49,Hutan,1,0.204254723,0.183585805,0.187329665,0.246271024,0.011694416,0.173586725,0.20239826,0.223462641,0.22601047,,0.196092224,,0.228427296,0.180746646,0.189445337,,,0.170656139,0.178585506,0.215384059,,0.15796723,0.203591337,0.209602474,,0.180946382,0.218975814,0.02168171,,0.197744936,0.186013962,,,,0.175809398,,,0.189989671,0.20314909
50,Hutan,1,0.147933803,0.113542504,0.132441904,,0.013440268,0.09753085,0.088110459,,,,0.120217201,,0.16346389,0.046694187,,0.139885551,,0.086587351,0.080814055,0.146727983,,0.078874027,0.100511063,0.139889118,,0.112717556,0.118740653,0.000519347,,0.09458185,0.091981668,,0.168705766,,0.097502982,,,0.08842458,0.117785522
51,Hutan,1,0.143454314,0.200326997,0.165853217,,0.017370951,0.219318202,0.192141021,,,,0.203608866,,0.165298424,0.181024148,0.157331204,0.121003029,,0.175532937,0.162530388,0.130346036,,0.186987063,0.1658726,,,0.18746077,0.194482028,-0.002912076,,0.193747567,0.194040899,,,,0.202213386,,,0.189615626,0.171749327
52,Hutan,1,,0.228785697,0.217326496,,0.03496826,0.225769303,0.209886354,0.175951245,0.15581479,0.21551611,0.196856615,,0.18195555,0.228695286,0.215740172,0.172595998,0.18053794,0.192352584,0.184402865,0.166361837,,0.188798287,0.193430902,0.171729812,,0.223806988,0.218910431,0.069692735,,0.211895964,0.189845147,,,,0.2028861,,,0.224049392,0.198169828
53,Hutan,1,,0.116874535,0.154400561,0.212107903,0.0416748,0.10851033,0.146237413,0.21443021,0.212193268,,0.148350038,,,0.13494623,0.141173398,0.2109602,0.20208711,0.114717468,0.129621494,0.209097125,,0.10693302,0.129633257,0.206055468,,0.11213226,0.144889173,0.005118121,,0.122826948,0.114274137,,0.150954711,,0.127940446,,,0.133003451,0.133011528
54,Hutan,1,0.159905046,0.226893429,0.185887332,,0.098026429,0.240400509,0.21116315,0.184614285,0.12153195,,0.184657896,,0.193391926,0.037348677,0.220563621,0.155695231,,0.189368511,0.203281232,0.149179315,,0.205876068,0.19747683,0.148536642,,0.219510529,0.233395809,0.021073416,,0.213908278,0.190805513,,,,0.208675509,,,0.233559847,0.196921616
55,Hutan,1,,0.180276811,0.190867576,,0.219176407,0.181551056,0.180040702,0.179074919,0.199906162,0.186948721,0.185345059,0.189803611,0.178941458,0.171214851,0.194269427,0.203864928,,0.159828848,0.162186408,0.177891378,,0.169612247,0.162755806,0.183679796,0.164670627,0.164193993,0.167215098,0.034637287,,0.170918391,0.175726604,0.245035517,0.202179435,,0.182826287,,0.195176765,0.174158291,0.168985637
56,Hutan,1,,0.200900138,0.191364967,,0.234955619,0.232157218,0.199385237,0.147270827,0.245087325,0.191463031,0.189433951,0.247470572,0.211535027,0.082879466,0.213980692,0.235578938,0.197937341,0.154256286,0.170875853,0.214273756,,0.147480285,0.167857304,0.197731263,,0.168801918,0.181090128,0.1022878,,0.177961807,0.178550595,,0.222128092,,0.193408173,,0.241975514,0.192879767,0.20054825
57,Hutan,1,,0.245784518,0.227765353,0.198069684,0.002613584,0.23941218,0.207822986,0.192245191,0.257403209,0.226727952,0.231431198,0.256587863,0.259897033,0.093486523,0.245872666,0.249859247,0.255962633,0.226629977,0.217950105,0.220509429,,0.234448091,0.216238591,0.207090341,0.224638923,0.233342053,0.236464119,0.012006738,,0.246736815,0.253307562,,,,0.231165061,,0.260902903,0.251649579,0.241737818
58,Hutan,1,,0.19881542,0.188088526,0.185076427,0.087596327,0.181265461,0.164533921,0.159065278,0.204267322,0.190669421,0.205725456,0.23960296,0.210506766,0.20780399,0.195156941,0.219911704,0.192885064,0.216742494,0.184130066,0.192026722,,0.19986517,0.167747367,0.157759398,0.227269296,0.19851085,0.206041451,0.177223559,,0.200347427,0.196008674,,0.245752766,0.235043996,0.26161619,,0.19965517,0.191421939,0.177683361
59,Hutan,1,,0.17282576,0.161591752,0.13324277,0.167574994,0.163021951,0.157674484,0.157790171,0.166381577,0.174551371,0.167665247,0.17870144,0.164668425,0.161542904,0.166188487,0.190269006,0.159682109,0.176749028,0.165284149,0.153501853,,0.153646028,0.14205916,0.146527568,0.153337421,0.162450872,0.169972418,0.1170014,,0.158378171,0.15221488,,0.181771266,,0.156388198,,,0.160855879,0.137232059
60,Hutan,1,0.259015553,0.250106665,0.249811302,0.270035088,0.106310917,0.241938839,0.239452698,0.217964857,0.274041281,0.253937163,0.269764735,,0.290379492,0.258491728,0.248204536,0.314228877,,0.21658294,0.225456924,0.255230452,0.301438072,0.248536348,0.213068677,0.231327451,0.285855617,0.245110329,0.227312279,0.171687697,,0.234538556,0.212167047,,,,0.206556181,,,0.243304381,0.212278946
61,Hutan,1,,0.297017318,0.265560038,0.251786121,0.013438667,0.278122038,0.233017914,0.190562856,0.307778905,0.287959995,0.272397954,,0.300542199,0.152113261,0.270836694,0.265480943,,0.320878908,0.252430152,0.249624032,,0.288451234,0.260927989,0.244583898,,0.333583286,0.272676724,0.293121023,,0.295217223,0.297695707,0.271089492,0.318563906,,0.283477814,,0.240245612,0.308917195,0.255882478
62,Hutan,1,0.28407532,0.212650749,0.223738019,0.264030386,0.294416378,0.201052854,0.223560535,0.240535695,0.245638699,0.169668519,0.20512975,0.195720858,0.224771404,0.17183912,0.188255978,0.245583635,0.233832808,0.178985765,0.209742589,0.216364482,,0.20063542,0.17796203,0.193542891,0.232786167,0.199816607,0.214075985,0.243698096,,0.227076382,0.206806375,,0.2583596,,0.198120706,,,0.212961883,0.220816158
63,Hutan,1,,0.239290173,0.236608368,0.24193977,0.117633045,0.232356444,0.226862713,0.199958278,0.258945338,0.243217813,0.254195269,,0.24784216,0.253383098,0.257018751,0.231140696,0.26070982,0.270858922,0.238530437,0.217650662,,0.227107039,0.24130412,0.241858334,0.241126175,0.258071478,0.255926551,0.265195661,,0.249435942,0.266296025,,0.259412801,,0.232420295,0.22087271,,0.25719341,0.233555283
64,Hutan,1,0.301856984,0.25731886,0.244564836,,0.158679182,0.246855322,0.151350559,0.142370252,0.261558364,0.186428934,0.207495015,0.300509886,0.271176885,0.214840008,0.232166529,0.276892149,0.271110398,0.256284227,0.228092134,0.233057569,,0.223819065,0.228161216,0.157130671,0.234770522,0.224267947,0.226060776,0.263514099,,0.257193904,0.268053109,,0.317468311,0.302857844,0.247926269,0.301574922,,0.226085886,0.248984502
65,Hutan,1,0.247712171,0.237684683,0.254857573,0.268040483,0.343144616,0.242328944,0.24035959,0.19553282,0.231930209,0.24440322,0.277420275,0.307619972,0.287930057,0.245185833,0.258094411,0.293559336,0.291356376,0.266214835,0.240052519,0.255048795,,0.250948829,0.245899456,0.238498929,0.297167117,0.255001085,0.226710077,0.222149365,,0.214274485,0.245980064,,0.300022901,,0.218488482,,,0.240818012,0.231640572
66,Hutan,1,0.330409603,0.291296275,0.30341669,0.304621016,0.38375126,0.308271187,0.222971155,0.157985885,0.348789071,0.273901932,0.294890169,,0.290678891,0.307417963,0.307539568,0.29135803,0.311497722,0.290446072,0.255230996,0.191881706,,0.303077172,0.264539441,0.188038558,0.324784821,0.309211082,0.193638524,0.22363807,,0.293659521,0.291817172,0.269210635,0.323870177,,0.286876441,0.313644023,,0.317045599,0.263988842
