,Landcover,Class,20140101_20140331,20140401_20140630,20140701_20140930,20141001_20141231,20150101_20150331,20150401_20150630,20150701_20150930,20151001_20151231,20160101_20160331,20160401_20160630,20160701_20160930,20161001_20161231,20170101_20170331,20170401_20170630,20170701_20170930,20171001_20171231,20180101_20180331,20180401_20180630,20180701_20180930,20181001_20181231,20190101_20190331,20190401_20190630,20190701_20190930,20191001_20191231,20200101_20200331,20200401_20200630,20200701_20200930,20201001_20201231,20210101_20210331,20210401_20210630,20210701_20210930,20211001_20211231,20220101_20220331,20220401_20220630,20220701_20220930,20221001_20221231,20230101_20230331,20230401_20230630,20230701_20230930
1048,Lahan Pertanian,3,0.206299116,0.087838501,0.202005693,0.069795243,0.225886829,0.067407654,0.1687259,0.059551866,0.27044891,0.061227625,0.222156399,0.039888645,0.197830779,0.02888148,0.160078454,0.027242603,0.27238196,0.08064011,0.206114682,0.054400654,0.296506036,0.068302139,0.184598697,0.059926785,0.014239814,0.139349912,0.228711228,0.020917192,0.20516076,0.081242212,0.131908598,-0.012733064,0.184538919,0.065361481,0.159155202,0.054016839,0.223602128,0.048740732,0.222751984
1049,Lahan Pertanian,3,0.204740848,0.090398888,0.206671667,0.053894378,0.224558939,0.076698991,0.160589881,0.065148477,0.270509188,0.061425956,0.200509289,0.038741414,0.18796064,0.048888412,0.169360497,0.040510137,0.268103028,0.083156281,0.192028761,0.056623114,0.262524361,0.086209515,0.178917879,0.072445673,0.021895166,0.14025007,0.191171243,0.043545596,0.196154013,0.075677687,0.142211011,-0.017472435,0.214781022,0.058824385,0.176845508,0.040725321,0.210325284,0.044216766,0.202729465
1050,Lahan Pertanian,3,0.145252493,0.059215095,0.235194337,0.070523699,0.18843114,0.077445447,0.24152027,0.055924106,0.248482258,0.065386298,0.233347733,0.006298972,0.214200238,0.040243837,0.19296637,0.021313413,0.269485453,0.101372053,0.24211731,0.010041938,0.174048009,0.059667283,0.258473425,0.058229776,0.014247725,0.066201745,0.246856317,0.002424098,0.181470556,0.055623466,0.157082511,-0.047517624,0.233863733,0.043861479,0.187627508,0.015114672,0.234762499,0.05653463,0.239280655
1051,Lahan Pertanian,3,0.2493551,0.050935059,0.217503668,0.067622037,0.085253346,0.052565979,0.147360576,0.053344941,0.198049677,0.046413267,0.252382947,-0.014043372,0.212906894,0.026676709,0.205212692,-0.007299776,0.273569417,0.083223943,0.211251728,0.007791226,0.116025841,0.039985606,0.21200263,0.049036397,-0.044338741,0.1824277,0.251890824,0.003112368,0.066427885,0.031971305,0.209645674,0.017955959,0.199700288,0.08697886,0.195944319,-0.009755642,0.180215127,0.048521319,0.208801096
1052,Lahan Pertanian,3,0.25621554,0.096257151,0.20499602,0.073234404,0.092924472,0.058184875,0.239504374,0.083963159,0.155391167,0.101067182,0.244920962,0.113332037,0.209423736,0.055869542,0.197473766,0.125230484,0.255722435,0.089987824,0.219071568,0.125349177,,0.073691394,0.220081218,0.142564146,0.028981365,0.121229459,0.259883084,0.080351917,0.176684695,0.143812664,0.24614271,0.106324512,0.241721447,0.155803952,0.236513267,0.048229943,0.247052499,0.124384461,0.236526253
1053,Lahan Pertanian,3,0.215178131,0.120752704,0.214735794,0.094477419,0.098236052,0.07469014,0.244464026,0.079235867,0.175866777,0.097698593,0.237909107,0.047475356,0.204392691,0.05202391,0.219599826,0.053291042,0.271666274,0.082055655,0.151646366,0.115904457,,0.075416099,0.211130512,0.110089381,0.183091935,0.054519065,0.178662326,0.067258202,0.167339949,0.07658573,0.236431613,0.086756788,0.233504229,0.119773907,0.220358088,0.061076133,0.154954951,0.061356211,0.234356827
1054,Lahan Pertanian,3,0.201396572,0.111367442,0.223573216,0.178989975,0.122227392,0.060069609,0.254543619,0.084940382,0.198569389,0.079338655,0.233415582,0.062413185,0.216389502,0.063623298,0.17751717,0.107378924,0.258023939,0.102247532,0.157704524,0.143777323,,0.06551236,0.206391882,0.103281395,0.046668562,0.045642218,0.192172376,0.059767015,0.160801993,0.066697105,0.253036493,0.087347292,0.231012265,0.112366533,0.237471455,0.153918813,0.254054771,0.093237668,0.236826471
1055,Lahan Pertanian,3,0.205734208,0.115227217,0.227484861,0.096182632,0.219745654,0.056447355,0.248929407,0.155788608,0.199392891,0.161800197,0.213350354,0.079068468,0.235259776,0.060509147,0.231833124,0.072624952,0.249873228,0.074403838,0.236518288,0.105947824,0.3097638,0.090799125,0.237979181,0.118796746,0.096173697,0.042839796,0.256683522,0.087505375,0.200773742,0.048281441,0.250279901,0.064057153,0.184052779,0.081467802,0.226628302,0.060755664,0.225770682,0.092224808,0.262248015
1056,Lahan Pertanian,3,0.214445124,0.086887751,0.25444759,0.115620992,0.208080817,0.079681375,0.251959137,0.102806914,0.194869409,0.077738607,0.188581245,0.061600972,0.233411749,0.044627251,0.248368457,0.02535416,0.252122022,0.070980205,0.240235255,0.084028308,0.307261071,0.050323195,0.247468775,0.106280078,0.055107465,0.049664812,0.251197749,0.083077591,0.209799241,0.031525695,0.258032284,0.074546316,0.202816645,0.081583534,0.250301451,0.056642181,0.256302548,0.07499496,0.241610439
1057,Lahan Pertanian,3,0.225785506,0.130709538,0.231969603,0.116033755,0.097124307,0.083996047,0.208761656,0.097499891,0.151914039,0.13014935,0.111744061,0.066531307,0.226899767,0.078967903,0.179329406,0.136212311,0.250693176,0.059851857,0.178832092,0.124972692,0.223263478,0.080771243,0.163738707,0.123069126,0.03994348,0.091291514,0.210560244,0.08959174,0.158212635,0.045927822,0.2632062,0.070685261,0.191837727,0.104408325,0.256299597,0.050837771,0.251942856,0.065759251,0.249058817
