Class,Lat,Lon,2013_0106,2013_0609,2013_0912,2014_0103,2014_0306,2014_0609,2014_0912,2015_0103,2015_0306,2015_0609,2015_0912,2016_0103,2016_0306,2016_0609,2016_0912,2017_0103,2017_0306,2017_0609,2017_0912,2018_0103,2018_0306,2018_0609,2018_0912,2019_0103,2019_0306,2019_0609,2019_0912,2020_0103,2020_0306,2020_0609,2020_0912,2021_0103,2021_0306,2021_0609,2021_0912,2022_0103,2022_0306,2022_0609
3,9184119.192,379078.0079,0.69861,0.62523,nan,0.66945,0.63686,0.72116,0.64068,0.65384,0.65216,0.56381,0.60815,0.6748,nan,0.66825,nan,0.14032,0.66714,0.69448,nan,0.58703,0.64248,0.70118,0.77456,0.70979,0.69554,0.55518,0.50939,0.67608,0.67608,0.77161,0.79189,nan,0.69829,0.69779,nan,0.66404,0.7184,0.63398
3,9186835.119,367144.1628,0.83222,0.46067,0.84119,0.46038,0.73953,0.60171,0.71762,0.68638,0.61528,0.66658,0.69906,0.73147,0.48333,0.75308,0.53782,0.73521,0.76264,0.56378,0.63124,0.72539,0.65323,0.69108,0.55021,0.74751,0.63596,0.6112,0.52346,0.61579,0.61579,0.75194,0.49008,0.68378,0.7887,0.71077,0.52554,0.6981,0.68713,0.63051
3,9195171.599,384128.3059,0.83642,0.59574,0.43577,0.68513,nan,0.82325,0.3992,0.5916,0.60048,0.51502,0.47276,0.56657,0.51039,nan,nan,0.22474,0.51754,0.79443,0.70042,nan,0.72598,0.50814,nan,0.83907,0.67713,0.59261,0.59261,0.66188,0.66188,0.69838,0.58187,nan,0.47555,0.78055,nan,0.71761,nan,nan
3,9179525.502,372168.6117,0.69069,0.56616,0.4677,0.74018,0.51701,0.49633,0.75246,0.85561,0.32494,0.56781,0.55462,0.61369,0.5035,0.57454,nan,0.15725,0.58546,0.52998,0.56391,0.47358,0.61967,0.49946,nan,0.6912,0.55307,0.48386,0.54374,0.66041,0.66041,0.6911,0.62369,0.70934,0.77307,0.68123,0.55063,0.622,0.56836,0.72016
3,9187598.805,379658.2602,0.73654,0.61667,0.7481,0.74475,0.6635,0.5269,0.6825,0.54019,0.67713,0.60653,0.58009,0.68438,0.68412,0.78874,0.674,0.29786,0.6698,0.6268,nan,0.6239,0.648,0.6617,0.76451,0.7662,0.71809,0.65069,0.67551,0.67648,0.67648,0.78076,0.7032,0.55259,0.58561,0.58451,nan,0.59109,0.73639,0.57337
3,9188357.745,380499.2332,0.72631,0.64468,0.72092,0.63765,0.78154,0.68705,0.64969,0.61446,0.68159,0.46591,0.48476,0.61224,0.54114,0.56298,0.39952,0.15176,0.30674,0.38744,nan,0.43636,0.37815,0.3834,0.4793,0.38104,0.32691,0.393,0.37187,0.40457,0.40457,0.45639,0.3178,nan,0.35584,0.32719,nan,0.35274,0.46741,nan
3,9184337.396,379710.8584,0.74261,0.7334,0.73822,0.75159,0.73594,0.80888,0.72445,0.80667,0.74246,0.69198,0.69208,0.74849,0.7873,0.82057,0.5453,0.58106,0.77152,0.6502,0.63973,0.72713,0.71748,0.71221,0.8348,0.78434,0.8253,0.74558,0.73124,0.81009,0.81009,0.74574,nan,0.72455,0.76785,0.71943,nan,0.74363,0.73189,0.74424
3,9184536.175,380495.2029,0.69867,0.66636,0.73487,0.44994,0.74172,0.73265,0.74067,0.6918,0.56342,0.71959,0.67439,0.66346,0.63878,0.73947,0.6475,0.65898,0.60775,0.75682,0.51673,0.59372,0.73841,0.62674,nan,0.60594,0.59708,0.66829,0.65382,0.61617,0.61617,0.58081,0.67236,0.58604,0.58873,0.58989,nan,0.54295,0.56017,0.58907
3,9202864.268,380534.5911,0.76903,0.66214,0.73556,0.80456,0.6962,0.6871,0.70238,0.82036,0.74151,0.63824,0.63748,0.7563,nan,nan,nan,0.15674,0.74492,0.73102,0.65565,nan,0.74178,0.69785,nan,0.7977,0.73453,0.66924,0.64916,0.80099,0.80099,0.7541,0.64725,nan,0.7229,0.71097,nan,0.73662,0.7213,0.73914
3,9176366.952,386976.1908,0.71848,0.51806,0.57405,0.58731,0.37611,0.68866,0.70329,0.57644,nan,0.69706,0.25662,0.74984,0.50503,0.77321,0.54022,nan,0.49203,0.50843,nan,nan,0.48022,0.48843,nan,0.52319,0.54978,0.41104,0.41104,0.60533,0.60533,0.4057,0.69028,nan,nan,0.75807,nan,0.53384,0.7332,0.69861
3,9183523.799,373002.2413,0.68628,0.63085,0.44983,0.45598,0.75653,0.80313,0.53064,0.63816,0.40672,0.6268,0.48687,0.72,nan,nan,nan,nan,0.64612,0.80283,nan,nan,0.58146,0.63491,nan,0.71187,0.6525,0.4842,0.4842,0.74725,0.74725,0.65726,0.55418,0.50347,nan,0.7921,nan,0.61804,nan,nan
3,9180686.326,380485.5205,0.59573,0.67046,0.60309,0.72866,0.47866,0.66938,0.68401,0.66612,0.74111,0.60163,0.66057,0.75758,0.61583,0.59115,0.56192,0.75893,0.54612,0.67591,0.60572,0.65525,0.58,0.56514,0.71149,0.67502,0.68189,0.60909,0.65888,0.59532,0.59532,0.74767,0.74344,0.74371,0.6555,0.63113,0.64153,0.68465,0.62576,0.61259
3,9169894,392285.4787,0.73782,0.4431,0.75924,0.67479,0.78451,0.67497,0.6374,0.7854,0.63222,0.562,0.58122,0.64635,0.48807,0.69214,nan,0.21738,0.58055,0.65914,0.59451,0.80925,0.75672,0.53364,nan,0.76174,0.78011,0.46286,0.53963,0.72999,0.72999,0.47314,0.73491,0.7233,0.72556,0.53683,0.70367,0.61056,0.73369,0.70277
3,9171526.808,379964.2205,0.72906,0.67313,0.38733,0.60123,0.73916,0.75609,0.56556,0.6749,0.65795,0.63403,0.62883,0.77961,nan,0.74427,0.70255,0.09338,0.67328,0.69861,0.56524,nan,0.62883,0.64829,0.62508,0.78738,0.71732,0.66083,0.6364,0.56573,0.56573,0.70348,0.66132,0.55846,nan,0.74393,0.67432,0.74411,nan,0.63918
3,9189237.202,378922.3698,0.70737,0.70527,0.68827,0.64985,0.71751,0.73332,0.74853,0.78229,0.58192,0.60191,0.67105,0.79827,0.78134,0.74952,0.71001,nan,0.79407,0.78167,0.80395,0.64732,0.63748,0.62252,0.44853,0.70771,0.70406,0.6054,0.61417,0.59927,0.59927,0.41852,0.63431,0.59499,nan,0.47913,nan,0.63607,0.5504,0.55004
3,9188222.312,378973.1727,0.62215,0.59445,0.61745,0.67843,0.60528,0.67313,0.65253,0.74644,0.5331,0.67574,0.52531,0.6382,0.67055,0.56372,0.5942,0.18831,0.61664,0.65284,0.67162,0.60551,0.64044,0.6471,0.6794,0.65936,0.72549,0.6395,0.68874,0.65047,0.65047,0.72421,0.65313,0.59363,0.50155,0.63885,nan,0.63168,0.61753,0.60972
3,9189279.235,378871.397,0.67724,0.62223,0.71154,0.69156,0.62196,0.73191,0.74352,0.7695,0.60236,0.60071,0.70617,0.77691,0.78134,0.77483,0.6837,nan,0.71451,0.63844,0.74313,0.63497,0.56372,0.5165,nan,0.49447,0.53018,0.48316,0.48906,0.43805,0.43805,0.50261,0.49331,0.56864,nan,0.46354,nan,0.38045,0.41762,0.40797
3,9189873.371,378812.611,0.55777,0.53652,0.594,0.5869,0.67843,0.54739,0.63484,0.49299,0.6174,0.44732,0.56141,0.63895,0.56725,0.50572,0.55404,0.57221,0.53996,0.59965,0.50509,0.47961,0.59055,0.46098,0.50497,0.45741,0.51063,0.53509,0.56309,0.61306,0.61306,0.53623,0.67487,nan,nan,0.63371,nan,0.36336,0.64024,0.57249
3,9187754.952,389383.146,0.74558,0.74994,0.61536,0.6581,nan,0.79895,0.56269,0.73265,nan,0.69432,0.34754,0.76347,0.70007,nan,nan,nan,0.6226,0.77342,nan,nan,0.55389,0.57985,nan,0.74813,0.55953,0.53607,0.53607,0.54044,0.54044,0.70241,0.71551,nan,nan,0.83044,nan,0.5637,0.52054,0.79264
3,9171529.293,365804.5714,0.35196,0.73971,0.4112,0.4598,0.77406,0.72031,0.57699,0.33607,0.63713,0.54461,0.45765,0.6542,0.73891,0.73923,nan,0.20177,0.43765,0.59131,0.59538,0.80617,0.41646,0.71231,nan,0.32761,0.69816,0.50975,0.44454,0.70058,0.70058,0.59777,0.59891,0.57101,0.77592,0.68492,0.54029,0.59561,0.78357,0.69318
3,9198303.506,373482.0405,0.55242,0.46932,0.66026,0.71979,0.65935,0.68516,0.63059,0.54362,0.42831,0.64841,0.60549,0.62072,nan,nan,0.50737,0.24465,0.56086,0.5819,0.58311,nan,0.62921,0.62384,0.71667,nan,0.59208,0.71575,0.70316,0.69076,0.69076,0.69533,0.65209,nan,0.71686,0.52199,nan,0.70546,0.76452,0.59443
3,9181199.842,377865.1843,0.85561,0.6284,0.6274,0.65787,0.77141,0.81968,0.64429,0.72653,0.67899,0.64667,0.6171,0.74442,0.64879,0.8024,0.566,0.23154,0.54395,0.70267,0.70183,0.83829,0.63564,0.71385,0.74411,0.71658,0.72081,0.61771,0.59202,0.67625,0.67625,0.70345,0.78697,0.58428,0.7104,0.67399,0.71622,0.67986,0.57873,0.78516
3,9161447.792,362845.0627,0.67849,0.61453,0.72045,0.76602,nan,0.79271,0.52802,0.64755,0.48725,0.57693,0.60814,nan,nan,nan,nan,nan,0.60605,0.71441,nan,nan,0.655,0.36911,nan,0.74533,0.45116,0.32763,0.32763,0.56222,0.56222,nan,0.73041,nan,nan,0.60177,nan,0.54722,nan,nan
3,9171558.47,364881.7227,0.69029,0.53359,0.52979,0.73703,nan,0.77353,0.62644,0.7566,0.47544,0.54751,0.62336,nan,nan,nan,nan,nan,0.7249,0.73482,nan,nan,0.56682,0.55987,nan,0.78532,0.59106,0.54085,0.52628,0.76438,0.76438,nan,0.74745,0.78574,nan,0.624,nan,0.63913,nan,nan
3,9180682.378,385798.0785,0.71616,0.58001,0.62258,0.46891,0.79491,0.75051,0.64916,0.66554,0.69513,0.62541,0.76771,0.82824,nan,nan,0.75407,0.75022,0.7256,0.74421,nan,0.71023,0.62012,0.69878,0.61773,0.68938,0.75965,0.51702,0.51702,0.75537,0.75537,nan,0.67666,0.596,nan,0.64664,nan,0.62292,0.66323,0.7023
3,9167055.552,386769.3478,0.75248,0.5643,0.56174,0.67802,0.61338,0.78675,0.65304,0.56827,0.49355,0.48818,0.5323,0.70378,nan,nan,nan,nan,0.65675,0.6491,nan,nan,0.68692,0.57625,nan,0.71087,0.60119,0.55731,0.47779,0.59264,0.59264,0.7777,0.56088,0.64507,nan,0.68614,nan,0.64877,nan,nan
3,9181704.104,389193.0424,0.72122,0.71877,0.57251,0.60584,0.73129,0.60104,0.56685,0.72001,0.60985,0.44819,0.59337,0.69516,nan,0.65244,0.72285,0.37311,0.61633,0.71044,0.63937,nan,0.69663,0.45369,nan,0.64642,0.5217,0.32166,0.3037,0.62934,0.62934,0.5269,nan,0.60846,0.69537,0.64307,0.43841,0.56415,nan,0.53512
3,9181771.387,388316.9511,0.78174,0.73871,0.70701,0.6295,0.75134,0.72222,0.71322,0.74466,0.76387,0.70421,0.77574,0.79018,0.58798,0.82372,0.72521,0.27704,0.72275,0.69496,0.55322,nan,0.7303,0.67928,0.73246,0.74104,0.7239,0.71238,0.68991,0.69928,0.69928,nan,0.76371,0.74915,0.76152,0.68249,0.68183,0.75696,0.71942,0.55956
3,9183753.969,373496.5803,0.59862,0.52779,0.64126,0.71386,0.63331,0.78892,0.57965,0.77005,0.58818,0.65091,0.69007,nan,0.70381,nan,0.64114,0.67332,0.60124,0.71646,nan,nan,0.71622,0.56055,nan,0.67452,0.55705,0.60304,0.60304,0.70211,0.70211,0.49878,0.79679,nan,0.65458,0.67146,nan,0.6889,0.66828,nan
3,9170279.317,394495.0224,0.67451,0.65049,0.56114,0.65843,0.70151,0.72441,0.61719,0.58776,0.73837,0.59438,0.61232,0.7385,0.75764,0.66705,0.68582,0.20774,0.67324,0.61878,0.60303,0.66422,0.66322,0.65881,0.62296,0.64046,0.6828,0.61887,0.64303,0.67951,0.67951,0.69392,0.69933,nan,0.64982,0.61779,nan,0.63316,0.68865,0.58678
3,9178323.304,377527.7034,0.67109,0.39432,0.5373,0.71235,0.61644,0.73277,0.50051,0.69383,0.52025,0.55169,0.47375,0.72685,0.51172,0.71604,nan,0.13092,0.60246,0.66408,nan,nan,0.58768,0.66088,nan,0.63357,0.63206,0.52234,0.46481,0.6208,0.6208,nan,0.71786,nan,nan,nan,nan,0.70072,nan,0.56751
3,9174904.533,372813.2666,0.5807,0.66445,0.57151,0.65267,0.63315,0.4415,0.69624,0.666,0.62758,0.51507,0.55741,nan,0.51573,0.71434,0.65897,0.13426,0.69903,0.62898,nan,nan,0.65578,0.63394,0.54988,0.58963,0.77376,0.62593,0.62412,0.76671,0.76671,nan,0.56477,0.61625,nan,0.66823,nan,0.77507,nan,0.64012
3,9173125.966,392841.432,0.67971,0.63576,0.676,0.77044,0.77376,0.70041,0.67139,0.72986,0.6064,0.59847,0.50376,0.80575,0.5905,0.8099,nan,0.1953,0.66653,0.79131,0.56084,0.44634,0.66083,0.58797,0.5887,nan,0.74486,0.71789,0.68921,0.7625,0.7625,0.83684,0.85633,nan,0.57235,0.79926,0.67923,0.69729,0.76032,0.72509
3,9172179.04,392398.2517,0.6449,0.59927,0.65152,0.46435,0.64035,0.68084,0.47656,0.58739,0.56638,0.46866,0.64746,0.43963,0.70216,nan,nan,0.31752,0.58446,0.70099,nan,0.74575,0.5807,0.50412,nan,0.55562,0.69734,0.51148,0.49629,0.68434,0.68434,nan,0.65367,0.71367,0.64741,0.73342,0.58202,0.59541,0.65496,0.5598
3,9188133.738,390340.6021,0.77076,0.68019,nan,0.83467,0.75741,0.76835,0.70869,0.74163,0.74885,0.76143,0.65622,0.65779,0.76348,nan,nan,nan,0.683,0.80397,nan,nan,0.70862,0.72395,nan,0.67102,0.76407,0.58497,0.58482,0.66261,0.66261,0.81185,0.61038,nan,nan,0.85958,nan,0.68284,0.61902,0.79103
3,9169956.709,390873.2638,0.53679,0.66582,0.48233,0.62269,0.51291,0.71753,0.72767,0.70955,0.42166,0.56257,0.60947,0.74508,0.72938,0.58175,0.53608,0.2574,0.64841,0.70094,0.55719,nan,0.74177,0.6943,0.70559,0.85223,0.61723,0.64116,0.60963,0.66147,0.66147,nan,0.64016,0.79257,0.84331,0.57253,0.65486,0.43733,0.48135,0.68528
3,9164339.287,368597.8443,0.71653,0.65807,0.71472,0.69575,0.5935,0.71582,0.67939,0.69248,0.66435,0.51644,0.66788,0.66262,0.6817,nan,0.48446,0.26258,0.6452,0.60479,nan,0.50468,0.62589,0.63853,0.67041,0.59881,0.64996,0.62593,0.6484,0.80752,0.80752,0.60457,0.73098,nan,nan,0.57994,nan,0.76473,0.75616,0.76055
3,9185910.608,393412.328,0.83822,0.64786,0.68867,0.79781,0.3876,0.80564,0.42673,0.82096,0.70487,0.79465,0.40103,0.81507,0.68857,0.84698,nan,0.7709,0.52592,0.82745,0.75661,0.81001,0.56043,0.73711,0.3833,0.8493,0.64982,0.75129,0.64793,0.83738,0.83738,0.74673,0.65136,nan,0.59745,0.77472,nan,0.75259,0.50755,0.72465
3,9180031.178,388355.2052,0.80251,0.69185,0.69666,0.65906,0.76937,0.72119,0.64844,0.75819,0.71317,0.62125,0.53703,0.75492,nan,0.80554,0.72809,0.29004,0.80121,0.7577,0.6506,0.76666,0.78374,0.67152,0.69558,0.82014,0.74762,0.60105,0.59791,0.76883,0.76883,0.80438,0.80318,nan,0.80295,0.7881,0.7574,0.8077,0.6205,0.77582
3,9183480.898,385009.4061,0.78024,0.67817,0.68575,0.73624,0.75383,0.64338,0.67373,0.58499,0.63893,0.6253,0.67872,0.62803,nan,0.5786,0.65667,0.21317,0.66572,0.63093,0.64538,0.45585,0.66119,0.58717,0.53905,0.49949,0.70677,0.69303,0.7155,0.72907,0.72907,nan,nan,0.42909,0.55341,0.71748,nan,0.77386,0.68076,0.59094
3,9179329.344,378272.53,0.46982,0.65323,0.50489,0.70651,0.57159,0.50119,0.51904,0.42748,0.50094,0.52954,0.51997,0.57161,0.51757,0.63124,0.5451,0.50249,0.58591,0.56413,0.65166,0.59611,0.47084,0.51858,0.74412,0.47388,0.62148,0.58493,0.58974,0.61203,0.61203,0.62475,0.69746,0.64995,0.69708,0.62612,0.56008,0.67549,0.67881,0.59448
3,9172074.337,382540.1213,0.56401,0.58342,0.63598,0.57127,0.34408,0.73373,0.49929,0.50444,0.48051,0.48766,0.44504,0.47832,nan,0.62756,0.4242,0.15388,0.61073,0.60981,nan,0.54606,0.57447,0.57772,nan,0.48256,0.67781,0.66413,0.66413,0.57866,0.57866,nan,0.63711,0.43685,nan,0.52952,0.63023,0.55154,0.67502,0.5036
3,9174311.622,386175.8346,0.5579,0.57174,0.57936,0.37763,0.49543,0.69043,0.48708,0.59661,0.60732,0.64616,0.654,0.65093,nan,0.59304,nan,0.25688,0.67498,0.59458,0.78709,0.76245,0.66924,0.57102,nan,0.70013,0.58658,0.69352,0.67186,0.61889,0.61889,0.58946,0.72278,nan,0.59668,0.74814,0.73258,0.67758,0.76216,0.57757
3,9173347.949,375962.8002,0.61906,0.67052,0.69609,0.54995,0.69321,0.66723,0.64342,0.6949,0.68597,0.59903,0.67657,0.70007,0.63169,nan,0.65919,0.77417,0.59766,0.68097,0.52827,0.63425,0.67417,0.62244,0.67122,0.68412,0.6662,0.65085,0.65085,0.65222,0.65222,0.64418,0.53238,0.6249,nan,0.69533,nan,0.66737,0.70819,0.60964
3,9192475.788,384047.4358,0.76756,0.61507,0.70742,0.73169,nan,0.66108,0.54427,0.75845,0.72651,0.60531,0.59871,nan,nan,nan,nan,nan,0.51244,0.67054,nan,nan,0.55337,0.56217,nan,0.58909,0.65664,0.4344,0.4344,0.67905,0.67905,nan,0.65461,nan,nan,0.61621,nan,0.63268,0.62604,nan
3,9192091.177,378723.1896,0.68385,0.6382,0.66316,0.45324,0.61517,0.67747,0.6488,0.71975,0.67915,0.61411,0.72134,0.77385,0.44342,nan,nan,0.78748,0.47459,0.64464,0.80088,0.68142,0.69826,0.57662,0.773,0.64337,0.76953,0.67305,0.70906,0.74487,0.74487,0.68644,0.78613,nan,0.71112,0.4806,0.61906,0.70537,0.75623,0.64735
3,9177998.877,375442.9014,0.76139,0.58079,0.61904,0.67465,0.69638,0.62299,0.64749,0.65228,0.70282,0.59829,0.71614,0.75979,nan,nan,0.68537,0.11647,0.688,0.64003,nan,0.79387,0.59919,0.72033,0.71753,0.6921,0.72044,0.59837,0.59837,0.71589,0.71589,0.68436,nan,0.67867,nan,0.67793,nan,0.7635,0.76358,0.54224
3,9179832.812,387138.2687,0.67998,0.62716,0.68025,0.5997,0.63118,0.71958,0.71269,0.69104,0.74152,0.61564,0.60774,0.75549,0.69959,0.72163,0.63747,0.20787,0.73156,0.69407,0.62098,0.75186,0.64143,0.68364,0.71472,0.73241,0.72033,0.69294,0.63266,0.66261,0.66261,0.56531,0.73807,0.62182,0.75672,0.72863,0.67957,0.60946,nan,0.56963
3,9178002.158,386387.7704,0.72041,0.60719,0.70111,0.79069,0.72776,0.73801,0.73614,0.80931,0.69356,0.72326,0.65926,0.68714,0.72786,0.78119,0.77479,0.73741,0.73781,0.80442,0.63633,0.84494,0.74906,0.67131,0.63392,0.83477,0.78931,0.72278,0.7191,0.76887,0.76887,0.73524,nan,0.72835,0.79197,0.73889,0.68501,0.7992,0.81301,0.76734
3,9199417.728,384565.8582,0.60213,0.62572,0.43024,0.83235,0.75611,0.49499,0.63587,0.6882,0.60729,0.57705,0.6222,nan,nan,nan,0.56468,0.36553,0.42221,0.49195,0.54212,nan,0.35296,0.5258,nan,0.49321,0.58741,0.50169,0.65335,0.78531,0.78531,0.25112,0.63065,nan,0.52917,0.59404,nan,0.60503,0.28645,0.32319
3,9188375.39,378385.4824,0.7707,0.77983,0.67848,0.78309,0.76362,0.7468,0.76776,0.7734,0.7712,0.7697,0.6515,0.78919,0.66719,0.82096,0.66939,0.23458,0.73861,0.80718,0.72494,0.71359,0.78558,0.72404,0.86067,0.78292,0.81138,0.71591,0.75158,0.83881,0.83881,0.78967,0.83563,0.78842,nan,0.81094,nan,0.78364,0.77968,0.79115
3,9188663.552,378362.7482,0.84564,0.72381,0.61155,0.73385,nan,0.76106,0.7782,0.83044,0.74713,0.76434,0.74314,0.77121,0.7658,0.79911,0.75527,0.2456,0.75702,0.7336,0.79432,0.77687,0.78403,0.75509,0.81905,0.81065,0.8202,0.79373,0.79373,0.80555,0.80555,0.78756,0.83677,0.7583,nan,0.80998,nan,0.78935,0.82254,0.82221
3,9182903.071,388316.9997,0.71197,0.63497,0.64738,0.54617,0.46669,0.79503,0.64359,0.70941,0.55952,0.66608,0.68383,0.68877,nan,0.49988,0.72228,0.17656,0.61744,0.48913,0.50303,0.67828,0.51075,0.55523,0.71493,0.65585,0.72554,0.3735,0.41404,0.64749,0.64749,0.39417,nan,0.70549,0.79857,0.70965,0.71027,0.54851,nan,0.7344
3,9182619.575,387912.9199,0.62325,0.33222,0.26882,0.40269,0.42459,0.49788,0.54852,0.59431,0.64464,0.53473,0.59696,0.57513,nan,0.69822,0.55853,0.19226,0.55453,0.68423,nan,0.54778,0.54573,0.48153,0.57557,0.6109,0.71074,0.5487,0.5487,0.47421,0.47421,0.68957,nan,0.4445,0.4689,0.65359,0.54317,0.67173,nan,0.64142
3,9175554.602,374198.8082,0.76934,0.48283,0.75583,0.54609,0.50651,0.66196,0.63338,0.65941,0.54906,0.52191,0.53161,nan,nan,0.72295,0.72428,0.17618,0.6718,0.73883,nan,0.71644,0.63056,0.67595,nan,0.62883,0.7362,0.63288,0.63288,0.6529,0.6529,0.71001,nan,0.62913,nan,0.70482,0.71944,0.63663,nan,0.64122
3,9167196.252,390622.4587,0.68897,0.63304,0.67948,0.6083,0.7521,0.6557,0.69471,0.60125,0.65507,0.53943,0.7437,0.72953,nan,0.59248,0.62528,0.13334,0.72527,0.74529,nan,0.60842,0.64631,0.49332,0.64143,0.63413,0.6867,0.6058,0.59941,0.62979,0.62979,0.47027,nan,0.59286,nan,0.61177,nan,0.61505,nan,0.67386
3,9182815.92,384756.5423,0.74912,0.73715,0.69529,0.73387,0.73935,0.71604,0.75808,0.617,0.8157,0.63894,0.70487,0.80813,nan,nan,0.65582,0.21316,0.60852,0.78181,0.63454,0.66917,0.6602,0.64394,0.81384,0.65484,0.71595,0.59588,0.62277,0.74949,0.74949,0.69282,0.77292,0.60186,0.7952,0.65404,0.56043,0.76626,0.75412,0.68419
3,9189980.551,383375.8263,0.75975,0.51419,0.5435,0.57844,0.66919,0.60602,0.64307,0.67369,0.54331,0.46612,0.45703,nan,0.51658,0.8307,0.68837,0.68792,0.33997,0.68774,nan,nan,0.57686,0.62104,nan,0.70496,0.46481,0.60611,0.60611,0.54495,0.54495,0.65662,0.71683,nan,nan,0.6525,nan,0.55871,0.59229,0.52238
3,9185661.763,379944.2483,0.6629,0.56849,0.46019,0.6474,0.6247,0.44073,0.71807,0.37269,0.71924,0.56988,0.62944,0.67883,0.48445,0.65896,0.50416,0.21795,0.54338,0.67858,0.4846,0.73659,0.58567,0.72143,0.63694,0.67942,0.64805,0.54341,0.54341,0.67076,0.67076,0.53132,0.59832,0.55017,0.59254,0.47591,nan,0.45325,0.57358,0.6423
3,9190846.412,381214.7699,0.77783,0.6557,nan,0.68063,0.59682,0.79363,0.70768,0.72167,0.68579,0.67992,0.71966,0.77682,nan,0.64308,0.6537,0.25955,0.68686,0.75713,nan,0.73759,0.62259,0.72534,nan,0.71133,0.6988,0.55325,0.54204,0.59305,0.59305,0.78258,0.67505,nan,0.79571,0.72256,nan,0.65648,nan,0.68528
3,9190516.789,379838.63,0.50386,0.56709,0.53357,0.53498,0.60127,0.75693,0.48784,0.56094,0.59533,0.5281,0.65924,0.69114,0.56466,0.70274,0.56962,0.15882,0.6646,0.70415,nan,0.55385,0.55805,0.67097,0.62892,0.68674,0.5763,0.61821,0.62961,0.60734,0.60734,0.60594,0.4292,0.73815,nan,0.61275,nan,0.53656,0.64134,nan
3,9179352.584,377719.5083,0.64062,0.64101,0.5328,0.68272,0.67442,0.54462,0.75426,0.65762,0.69458,0.66602,0.68721,0.71839,0.72748,0.70436,0.61396,0.6689,0.73457,0.68789,0.54022,0.71066,0.69009,0.65357,0.75084,0.6998,0.72672,0.70598,0.71976,0.72655,0.72655,0.67005,0.7647,0.64206,0.74663,0.74606,0.7537,0.71911,0.54685,0.69343
3,9196827.942,383302.281,0.75184,0.62754,0.65232,0.72244,0.64548,0.70033,0.45117,0.65206,0.60807,0.69971,0.66646,0.75656,nan,nan,0.65185,0.1004,0.55369,0.61473,0.56149,nan,0.56713,0.67305,nan,0.6091,0.58701,0.60812,0.646,0.55372,0.55372,0.55188,0.38627,nan,0.73307,0.59442,nan,0.6006,0.58492,0.69999
3,9185676.519,390918.9169,0.76728,0.5715,0.6849,0.55405,0.7269,0.75492,0.74585,0.78949,0.72637,0.67899,0.66832,0.66111,nan,nan,0.75373,0.08527,0.73998,0.61255,nan,0.71775,0.76651,0.53358,0.71353,0.69256,0.70687,0.58196,0.59188,0.62926,0.62926,0.69141,0.78203,0.62264,nan,0.62684,nan,0.6085,0.75142,0.60252
3,9194194.02,384458.0513,0.68628,0.63764,0.64313,0.75495,0.67089,0.80405,0.64894,0.77429,0.71892,0.77242,0.64039,0.79248,0.76745,nan,0.71304,0.82445,0.64089,0.80581,nan,0.60356,0.67829,0.69124,nan,0.70559,0.70804,0.52204,0.51135,0.71015,0.71015,0.8237,0.65801,nan,nan,0.7472,nan,0.4866,nan,nan
3,9187617.694,375259.5078,0.66019,0.66886,0.58081,0.46226,0.49179,0.71566,0.70684,0.45909,0.74873,0.68622,0.32743,0.30226,0.7576,nan,nan,nan,0.38978,0.74459,nan,nan,0.68115,0.55654,nan,0.54032,0.57451,0.39437,0.39437,0.48173,0.48173,0.55975,0.47274,nan,nan,0.82866,nan,0.56634,0.57018,0.77118
3,9180167.167,390875.7796,0.76617,0.6703,0.44847,0.66327,0.49705,0.71677,0.39856,0.59164,0.77232,0.67138,0.32058,0.51779,nan,nan,0.63947,0.28514,0.76632,0.74319,0.60838,0.73029,0.673,0.73534,0.56887,0.77891,0.66128,0.60678,0.52868,0.69639,0.69639,0.71703,0.51587,nan,0.54726,0.72821,0.42559,0.6574,0.68246,0.68871
3,9182612.727,389627.413,0.57132,0.53748,0.63151,0.6033,0.32628,0.76044,0.4784,0.67828,0.82146,0.63225,0.56433,0.57548,nan,0.82894,0.67244,0.32032,0.51566,0.75804,0.59902,nan,0.48075,0.65124,0.41898,0.6622,0.53374,0.53882,0.53882,0.56844,0.56844,0.6726,nan,0.74842,0.61346,0.6746,0.60899,0.55192,nan,0.54035
3,9182081.433,388399.5589,0.82868,0.54381,0.53504,0.55279,0.57313,0.63817,0.72618,0.81178,0.63258,0.67643,0.53505,0.77955,nan,0.69372,0.69629,0.09811,0.7132,0.64237,0.62532,0.85192,0.72726,0.65125,nan,0.77568,0.74717,0.60604,0.60604,0.76358,0.76358,0.74854,0.69918,0.50365,0.69569,0.75569,0.65369,0.66137,0.71566,0.75241
3,9174998.118,365053.5878,0.75784,0.67429,0.79947,0.70152,nan,0.86743,0.71418,0.78465,nan,0.61123,0.67122,nan,0.49245,nan,0.6616,nan,0.45956,0.52236,nan,nan,0.78864,0.59,nan,0.82196,0.57592,0.55082,0.55082,0.58469,0.58469,nan,0.56438,nan,nan,0.49757,nan,0.6843,nan,nan
3,9179753.337,382317.8901,0.67058,0.71928,0.76655,0.68397,0.59914,0.76234,0.6549,0.59401,0.77292,0.62443,0.71393,0.72026,0.58843,0.67525,0.49892,0.16421,0.62052,0.72988,0.54292,0.49221,0.64519,0.57691,nan,0.71334,0.66219,0.65388,0.6918,0.61505,0.61505,0.73301,0.67693,0.59939,0.75514,0.61453,0.5852,0.68639,0.62835,0.6818
