Class,Lat,Lon,2013_0106,2013_0609,2013_0912,2014_0103,2014_0306,2014_0609,2014_0912,2015_0103,2015_0306,2015_0609,2015_0912,2016_0103,2016_0306,2016_0609,2016_0912,2017_0103,2017_0306,2017_0609,2017_0912,2018_0103,2018_0306,2018_0609,2018_0912,2019_0103,2019_0306,2019_0609,2019_0912,2020_0103,2020_0306,2020_0609,2020_0912,2021_0103,2021_0306,2021_0609,2021_0912,2022_0103,2022_0306,2022_0609
3,9184948.87,378253.9723,0.30267,0.27194,0.29971,0.28636,0.22397,0.24096,0.27475,0.2835,0.2374,0.25174,0.19453,0.27889,0.2547,0.27053,0.29038,0.17184,0.23892,0.23477,0.21838,0.23705,0.22514,0.22919,0.12553,0.22616,0.24965,0.21791,0.22548,0.22158,0.22158,0.23957,0.25045,0.26097,0.25714,0.23937,nan,0.25373,0.23676,0.18462
3,9184645.198,377580.1555,0.45434,0.27482,0.36922,0.35632,0.36992,0.31428,0.36116,0.30143,0.36711,0.38077,0.31755,0.50742,0.55302,0.4225,0.50129,0.31718,0.43832,0.34976,0.51035,0.47212,0.40666,0.4216,0.35899,0.40632,0.47135,0.33373,0.32846,0.43739,0.43739,0.4226,0.50459,0.37535,nan,0.4979,nan,0.47623,0.50631,0.4255
3,9190292.928,375586.1878,0.48221,0.44848,0.36617,0.5887,0.56812,0.54927,0.43646,0.63469,0.53516,0.4381,0.41352,0.60688,0.6542,0.34321,0.46446,0.50752,0.60247,0.55713,0.48835,0.58507,0.57119,0.47283,nan,0.54906,0.58684,0.41984,0.42887,0.51771,0.51771,0.53939,0.44114,0.58085,0.55013,0.5048,nan,0.50015,0.59027,0.52954
3,9190257.392,382103.2111,0.6223,0.58677,nan,0.51631,nan,0.55076,0.55282,0.62746,0.53213,0.53437,0.48009,0.62501,nan,0.63264,0.57443,0.61692,0.60629,0.52938,nan,0.66708,0.61521,0.54114,0.57129,0.66264,0.61494,0.46698,0.46698,0.59196,0.59196,0.61579,0.55847,nan,nan,0.55261,nan,0.51366,0.47876,nan
3,9189666.86,380388.0329,0.25767,0.34444,0.23442,0.31477,0.26255,0.2509,0.33927,0.20926,0.27036,0.30738,0.23971,0.34964,0.31892,0.51255,0.24617,0.12058,0.30913,0.32836,0.26296,0.39707,0.24721,0.25868,0.37883,0.26535,0.32503,0.26511,0.30482,0.52897,0.52897,0.20715,0.19329,nan,0.32682,0.29343,nan,0.26461,0.28774,0.24942
3,9177580.769,381674.3261,0.34772,0.22593,0.29899,0.35593,0.47942,0.35085,0.35842,0.33145,0.35715,0.34882,0.45933,0.41815,nan,0.46906,0.34858,0.11169,0.3422,0.35416,0.38915,0.52417,0.18454,0.33654,nan,0.34934,0.31736,0.41244,0.41244,0.38117,0.38117,0.43146,0.40008,0.31844,0.32628,0.44105,nan,0.42762,0.32655,0.36958
3,9176794.835,391077.6563,0.36907,0.36257,0.43823,0.5659,0.4843,0.41846,0.42907,0.56449,0.33051,0.38406,0.38583,0.45356,nan,nan,0.42056,0.59548,0.46444,0.37944,0.39201,nan,0.48198,0.31988,0.45937,0.40168,0.48075,0.37181,0.37451,0.35109,0.35109,0.53119,0.48415,nan,0.40302,0.42892,0.5156,0.56389,0.51967,0.45571
3,9175634.145,390171.7911,0.36376,0.37093,0.37061,0.51329,0.36635,0.41915,0.31217,0.48962,0.4251,0.35018,0.24267,0.57707,0.35536,nan,nan,0.46959,0.4834,0.47193,0.30486,0.4279,0.43915,0.40253,nan,0.59877,0.40972,0.29083,0.30101,0.38466,0.38466,0.42639,0.36776,0.56218,0.45125,0.34352,0.37728,0.50512,0.40191,0.38973
3,9184310.246,384160.79,0.45312,0.28283,0.40148,0.40994,0.36866,0.28221,0.49693,0.24224,0.32044,0.38682,0.46678,0.22911,0.30333,0.40102,0.35183,0.0896,0.38018,0.3306,0.42439,0.22209,0.41372,0.30012,0.56855,0.39061,0.38038,0.27861,0.3547,0.4069,0.4069,0.20704,0.45477,0.2811,nan,0.25488,nan,0.13617,0.19938,0.30992
3,9183857.515,382510.5087,0.18611,0.36538,0.34943,0.30144,0.40967,0.39731,0.4116,0.32637,0.33692,0.2913,0.38601,0.43679,0.39296,0.3232,0.29411,0.27589,0.27352,0.25319,0.30657,0.32088,0.27942,0.3524,0.48974,0.22359,0.35133,0.29681,0.33071,0.32528,0.32528,0.43307,0.31888,0.27113,nan,0.21931,nan,0.30494,0.29044,0.24545
3,9179194.919,388401.6183,0.35131,0.42452,0.47024,0.45267,0.33974,0.38317,0.53807,0.45154,0.27437,0.47959,0.46235,0.47284,0.39709,0.48,nan,0.22332,0.4069,0.35671,0.48816,0.54799,0.39589,0.45124,0.44809,0.46215,0.45177,0.53613,0.52106,0.43587,0.43587,0.52765,nan,nan,0.36789,0.46865,0.45166,0.45884,0.38783,0.44686
3,9176448.996,388507.5968,0.24288,0.26898,0.29849,0.22629,0.379,0.26037,0.30482,0.3305,0.24143,0.34883,0.3613,0.36666,0.42544,0.35078,nan,0.20188,0.28238,0.31643,0.30949,0.32553,0.38289,0.27802,nan,0.39274,0.31678,0.38404,0.40402,0.3081,0.3081,0.38165,0.45614,nan,0.32787,0.33404,0.39755,0.3716,0.32819,0.29006
3,9170862.018,368553.0657,0.28437,0.40567,0.33743,0.20525,0.5296,0.4309,0.37003,0.24987,0.39826,0.34614,0.26813,0.34924,0.36014,0.40683,nan,0.18543,0.42196,0.40998,0.30578,0.48011,0.33582,0.38035,0.56077,0.25976,0.37885,0.26787,0.26787,0.41863,0.41863,0.37816,0.38878,0.45044,0.48878,0.40775,0.32395,0.19378,0.3427,0.45205
3,9170657.131,393819.712,0.23201,0.28408,0.36283,0.42514,0.20597,0.13277,0.3054,0.40949,0.33809,0.25952,0.25046,nan,0.28118,0.26835,0.42478,0.14148,0.38727,0.32011,nan,nan,0.28514,0.14923,0.17088,0.43272,0.27664,0.17757,0.19809,0.21624,0.21624,nan,0.36474,0.37314,nan,0.30591,nan,0.2774,nan,0.32241
3,9169606.199,370539.2436,0.42498,0.3622,0.34699,0.24061,0.40647,0.47064,0.28113,0.20973,0.37876,0.32556,0.24679,0.44347,0.37511,0.43104,nan,0.15266,0.40198,0.4588,0.32153,0.53469,0.36454,0.36109,nan,0.22485,0.46939,0.23965,0.22411,0.44417,0.44417,0.371,0.33053,0.39456,0.52012,0.37626,0.27967,0.30135,0.32819,0.39354
3,9172389.699,366640.3749,0.33826,0.37671,0.26978,0.2732,0.50565,0.44895,0.36748,0.26991,0.44142,0.2982,0.2809,0.24323,0.43719,0.4249,nan,0.17612,0.22192,0.365,0.44393,0.3649,0.38405,0.34166,0.42944,0.15782,0.33662,0.2905,0.2905,0.36541,0.36541,0.29542,0.33484,0.32776,0.42367,0.41258,0.25854,0.27904,0.32618,0.38008
3,9184732.829,376970.6618,0.39994,0.38889,0.15286,0.45583,0.32246,0.53091,0.61591,0.28217,0.49867,0.47411,0.52438,0.37653,0.47145,0.28902,0.34629,0.21162,0.39064,0.40012,0.62534,0.48771,0.2148,0.4389,0.50033,0.52997,0.34324,0.52441,0.48699,0.68825,0.68825,0.17882,0.49261,nan,0.46996,0.34231,nan,0.37418,0.49403,0.37209
3,9188723.189,388656.9091,0.37632,0.40328,0.41684,0.21133,nan,0.3687,0.45439,0.36116,0.32103,0.31243,0.23761,0.40782,0.50614,nan,nan,nan,0.23501,0.34168,nan,nan,0.28892,0.27485,nan,0.34533,0.42109,0.25945,0.25945,0.41454,0.41454,0.64368,0.367,nan,nan,0.56846,nan,0.36759,nan,0.43708
3,9185184.442,385930.1787,0.30518,0.34886,0.39469,0.35767,0.23243,0.50542,0.45488,0.46317,0.42271,0.3807,0.3295,0.46476,0.35933,0.48126,0.40695,0.21301,0.36352,0.33224,nan,0.3926,0.38409,0.3491,nan,0.40236,0.39503,0.25233,0.27488,0.40944,0.40944,0.47983,0.39714,nan,nan,0.49841,0.60311,0.31515,nan,0.42817
3,9185937.694,379275.772,0.21495,0.24231,0.26378,0.2959,0.17983,0.16549,0.21041,0.19821,0.15353,0.13765,0.1497,0.21122,0.19498,nan,0.22085,0.13537,0.1736,0.1756,0.2202,0.19039,0.15911,0.16412,0.18565,0.16309,0.19748,0.1281,0.13092,0.12732,0.12732,0.16874,0.14541,0.16375,0.10249,0.16171,nan,0.16066,0.14176,0.15411
3,9186904.205,379973.9595,0.40431,0.40122,0.48096,0.5388,0.49814,0.39011,0.38376,0.44685,0.39941,0.37553,0.42406,0.29445,0.43425,0.5024,0.42211,0.2182,0.48316,0.4243,nan,0.5453,0.55149,0.38795,0.34816,0.64119,0.56391,0.40919,0.39832,0.58833,0.58833,0.55647,0.58063,0.49078,0.29697,0.3563,nan,0.2845,0.26197,0.29603
3,9180338.217,375874.9759,0.25146,0.33841,0.31266,0.29731,0.45614,0.4091,0.35291,0.25688,0.42962,0.44735,0.48358,0.36129,0.42285,0.46169,nan,0.39766,0.50806,0.24658,0.58442,0.5295,0.28187,0.45467,0.57657,0.27301,0.39494,0.36844,0.37316,0.36788,0.36788,0.36264,0.35968,0.3894,0.39312,0.4292,0.45785,0.36195,0.51923,0.28459
3,9184682.034,381461.3951,0.64184,0.48496,0.38454,0.43362,0.55783,0.52968,0.38414,0.46726,0.14788,0.40275,0.22628,0.44957,0.20208,0.36533,0.42973,0.67103,0.59384,0.55617,0.46037,0.28839,0.43273,0.35224,nan,0.36645,0.38518,0.3552,0.35636,0.40979,0.40979,0.41158,0.27451,0.27095,0.38259,0.32212,nan,0.3948,0.3054,0.49652
3,9164113.748,369420.8736,0.32476,0.26995,0.33501,0.41406,0.46886,0.44434,0.32775,0.33024,0.26904,0.36933,0.42611,0.33482,nan,0.3489,0.53784,0.08891,0.3945,0.38445,0.35268,0.35328,0.38477,0.37101,nan,0.54758,0.53475,0.32499,0.32499,0.3584,0.3584,0.40301,nan,0.42576,0.36848,0.28924,nan,0.34741,0.2698,0.27769
3,9201385.802,382225.1074,0.40215,0.3629,0.3712,0.401,0.32344,0.41844,0.40173,0.46882,0.39296,0.3985,0.36,0.50485,nan,nan,0.47084,0.07397,0.28309,0.29064,0.45461,0.45094,0.46783,0.33277,0.36012,0.37499,0.41082,0.31703,0.31703,0.28857,0.28857,nan,0.2167,0.50313,nan,0.21846,nan,0.36857,0.16031,0.42184
3,9203203.331,381577.7078,nan,0.35222,0.42779,0.34957,0.25563,0.18808,0.16676,0.37251,0.46041,0.23333,0.34337,0.21433,nan,nan,nan,0.29493,0.46816,0.22385,nan,nan,0.31394,0.18878,nan,nan,0.3689,0.17997,0.17997,0.36702,0.36702,0.25959,nan,nan,nan,0.20793,nan,0.31893,nan,0.34744
3,9173345.903,388380.2872,0.2439,0.3927,0.41802,0.27871,0.28939,0.1673,0.46617,0.41269,0.23109,0.26012,0.50596,0.4882,0.28856,0.49028,nan,0.27208,0.34032,0.38303,0.31648,0.22885,0.28982,0.26516,nan,0.29793,0.58745,0.42791,0.41861,0.27,0.27,0.32753,0.73425,nan,0.3588,0.27554,0.30713,0.37997,0.35301,0.28202
3,9168398.371,383242.5491,0.43642,0.35364,0.34658,0.26877,0.24221,0.2869,0.27758,0.26353,0.32039,0.45929,0.21115,0.47376,0.54184,0.50481,0.22251,0.02101,0.19843,0.536,nan,nan,0.32289,0.50193,0.13297,nan,0.47177,0.49734,0.46701,0.35059,0.35059,0.58408,0.34881,nan,nan,0.59166,nan,nan,nan,0.53968
3,9178150.263,382408.4911,0.61742,0.48757,0.46791,0.6127,0.41627,0.5783,0.53351,0.6007,0.59002,0.54677,0.56444,0.61355,0.57194,0.53261,nan,0.32583,0.6143,0.55102,0.56445,0.56559,0.56649,0.55698,0.56137,0.58413,0.60949,0.52664,0.53197,0.61731,0.61731,0.59593,0.56213,0.64105,0.56119,0.54411,0.62356,0.61085,0.53688,0.56897
3,9186109.23,392759.714,0.39149,0.49597,0.29981,0.42455,nan,0.61391,0.27396,0.43154,0.56632,0.60866,0.23531,0.45745,0.39077,0.65145,nan,0.40497,0.28154,0.53319,0.37633,0.40242,0.42747,0.32561,0.1703,0.55563,0.47431,0.28098,0.28098,0.48113,0.48113,0.45197,0.44726,nan,0.28277,0.57865,nan,0.36843,0.40658,0.52025
3,9179774.515,379193.0763,0.44037,0.44511,0.39595,0.32299,0.25728,0.27843,0.39016,0.27097,0.30134,0.24502,0.38778,0.23135,0.39068,0.27652,0.1988,0.1475,0.32642,0.32739,0.199,0.16445,0.43342,0.21879,0.3417,0.43179,0.27511,0.24898,0.3356,0.386,0.386,0.26706,nan,0.20003,0.41599,0.28288,0.48055,0.37139,0.22451,0.36981
3,9190337.034,384644.6009,0.39848,0.25199,0.39243,0.34677,0.51948,0.16556,0.33832,0.41956,0.46389,0.14284,0.28879,nan,nan,nan,nan,0.14742,0.27326,0.29063,nan,nan,0.28497,0.26846,0.43882,0.31833,0.31183,0.30685,0.30685,0.33972,0.33972,nan,0.35978,nan,nan,0.25398,nan,0.30121,nan,nan
3,9165219.574,366176.5564,0.33936,0.3647,0.37439,0.45704,0.39787,0.3577,0.34733,0.43212,0.42174,0.39196,0.39751,0.49235,0.48881,0.36663,0.46919,0.21954,0.43371,0.34545,nan,0.30271,0.34502,0.40786,nan,0.3595,0.41337,0.33112,0.33508,0.34062,0.34062,0.45002,nan,0.44884,nan,0.39612,nan,0.3631,0.4081,0.29051
3,9185056.34,372477.4431,0.29534,0.34949,0.26378,0.4116,0.26365,0.31542,0.41292,0.38208,0.29784,0.31628,0.36007,nan,nan,0.44275,0.47186,0.1925,0.36812,0.3216,nan,0.16268,0.37257,0.4014,0.37447,0.34707,0.32497,0.39194,0.39194,0.29444,0.29444,0.41474,0.39818,0.43414,nan,0.39413,nan,0.42625,nan,0.34354
3,9174822.676,367833.6482,0.31879,0.2842,0.27785,0.34537,0.15941,0.35505,0.2667,0.45113,0.15422,0.29103,0.24018,0.55347,0.22439,0.36097,nan,0.16417,0.38822,0.3236,0.4331,0.33245,0.19883,0.26716,0.24758,0.2008,0.33599,0.27435,0.23626,0.21358,0.21358,0.40628,0.33669,0.35367,0.36274,0.39982,0.20663,0.33253,0.25803,0.3988
3,9177263.92,395948.9776,0.35758,0.35491,0.47823,0.5287,0.0789,0.33872,0.30521,0.36593,0.31517,0.30767,0.26528,0.32017,nan,0.30655,0.34882,0.22902,0.45769,0.49093,nan,0.57556,0.29607,0.35921,nan,0.33643,0.20611,0.41052,0.41052,0.21662,0.21662,0.43169,nan,0.33835,0.36446,0.417,0.4378,0.43691,nan,0.30046
3,9176883.398,396293.346,0.37184,0.35065,0.41327,0.37155,0.43576,0.4827,0.37993,0.55749,0.46013,0.43348,0.42494,0.50709,0.62415,0.40555,0.46123,0.30214,0.41654,0.35436,nan,0.51307,0.38286,0.41686,0.34467,0.34032,0.44553,0.31175,0.31175,0.33839,0.33839,0.47262,nan,0.49077,0.37167,0.52497,0.33243,0.32113,0.43261,0.22233
3,9193997.347,383027.2531,0.50534,0.3372,nan,0.29208,0.49577,0.46826,0.25081,0.33482,0.28153,0.42182,0.27302,0.29877,nan,nan,nan,0.39976,0.19689,0.57768,0.31228,0.49291,0.40977,0.32057,nan,0.48659,0.45452,0.38218,0.37382,0.46579,0.46579,0.58784,0.42478,nan,nan,nan,nan,0.31615,0.45792,nan
3,9188169.353,376486.1184,0.46848,0.25304,0.40038,0.2533,0.36607,0.40537,0.36653,0.2412,0.32995,0.29249,0.32875,0.36447,0.35264,nan,nan,nan,0.43505,0.35498,nan,0.39937,0.3503,0.35386,0.57075,0.40984,0.42133,0.38663,0.38663,0.38703,0.38703,0.2377,0.38821,0.33769,0.47043,0.48006,0.53057,0.55375,0.38096,0.30598
3,9185376.931,388670.6392,0.14536,0.35973,0.5744,0.41761,0.2556,0.45935,0.27468,0.23042,0.31763,0.42878,0.38887,0.56374,0.38412,nan,0.32633,0.18764,0.21591,0.61366,nan,0.41034,0.37591,0.52722,nan,0.27492,0.31231,0.43072,0.4018,0.3012,0.3012,0.45249,0.49654,nan,0.3178,0.40334,nan,0.23202,0.37028,0.31305
3,9184987.828,387098.3221,0.46163,0.43264,0.42159,0.42899,0.25193,0.40567,0.48083,0.47902,0.22846,0.39909,0.47975,0.61163,nan,0.53807,0.57688,0.27389,0.41004,0.35113,nan,0.46324,0.31999,0.34078,nan,0.63285,0.34657,0.38999,0.38999,0.29012,0.29012,nan,0.51129,0.53347,nan,0.39142,nan,0.51953,0.55608,0.3834
3,9184646.29,386449.2174,0.33817,0.34878,0.30269,0.51598,0.35677,0.37706,0.50034,0.24436,0.21657,0.36383,0.40929,0.45912,nan,nan,0.429,nan,0.3336,0.38188,nan,0.31917,0.43141,0.27155,0.46478,0.41357,0.43564,0.40333,0.41602,0.32592,0.32592,0.47172,0.44186,0.57138,0.40973,0.49342,nan,0.32856,0.38104,0.40492
3,9183111.002,393527.2008,0.42016,0.44029,0.442,0.44179,0.37297,0.43925,0.45166,0.51783,0.43316,0.41494,0.47771,0.49585,nan,nan,0.56103,nan,0.28215,0.41202,nan,0.43673,0.511,0.42814,0.55429,0.53764,0.53771,0.41379,0.41429,0.46089,0.46089,0.52706,0.53842,0.50491,0.499,0.51781,nan,0.47449,0.54544,0.40441
3,9170598.047,393269.4406,0.37375,0.31009,0.4293,0.49624,0.19574,0.34566,0.47211,0.50649,0.26585,0.40592,0.46531,0.47154,0.42112,0.37094,nan,0.34659,0.29323,0.38414,0.37308,0.31471,0.34534,0.39754,nan,0.48949,0.27393,0.42525,0.42399,0.34966,0.34966,0.61838,0.45834,0.37068,0.42477,0.37872,0.44768,0.43826,0.30167,0.3765
3,9188919.898,390996.6242,0.47011,0.26556,0.17448,0.23732,0.15081,0.43669,0.33586,0.28834,0.20391,0.52282,0.18131,0.2207,0.44009,nan,nan,nan,0.28377,0.41079,0.36403,nan,0.32629,0.49734,nan,0.35669,0.27051,0.35604,0.35604,0.40837,0.40837,0.45298,0.45938,nan,nan,0.58794,nan,0.24197,0.27438,0.45679
3,9188215.646,392534.2367,0.58428,0.3559,0.54323,0.21703,0.27788,0.50805,0.41899,0.28456,0.28512,0.45851,0.2045,0.71088,0.37175,0.50867,nan,nan,0.2374,0.45547,0.43136,nan,0.3864,0.47627,0.20091,0.34391,0.26404,0.5559,0.5559,0.39776,0.39776,0.49674,0.37937,nan,nan,0.5012,nan,0.19594,nan,0.57518
3,9180621.785,383825.5775,0.34109,0.44776,0.33475,0.39499,0.39554,0.35501,0.41113,0.34647,0.37493,0.37328,0.37296,0.41012,0.35647,nan,0.39972,0.15637,0.37899,0.36848,0.3957,0.26003,0.35192,0.33724,0.42909,0.32194,0.37665,0.30986,0.32245,0.31505,0.31505,0.39713,nan,0.28457,0.32287,0.3012,0.32369,0.32953,0.51924,0.27128
3,9169515.826,394944.1446,0.30826,0.32888,0.41587,0.28084,0.35156,0.29427,0.39795,0.28759,0.34627,0.36781,0.40038,0.41093,0.32175,0.4486,nan,0.32991,0.55956,0.38283,0.55477,0.36202,0.37786,0.30541,nan,0.56053,0.25485,0.297,0.42997,0.42105,0.42105,0.50548,0.33184,0.57798,0.43999,0.31407,0.55333,0.40692,nan,0.31778
3,9178870.186,393712.4454,0.41584,0.36349,0.43296,0.4361,0.3767,0.44537,0.40673,0.49648,0.34146,0.40085,0.38925,0.46348,0.53765,0.46451,nan,0.45937,0.40959,0.43192,0.49109,0.37513,0.39905,0.42222,0.45036,0.54167,0.40998,0.37477,0.37044,0.3426,0.3426,0.43483,0.48021,nan,0.35974,0.42376,0.42027,0.46596,nan,0.35934
3,9189258.802,384389.2302,0.29768,0.33494,0.34919,0.49534,0.5382,0.24177,0.36601,0.57225,0.3075,0.39705,0.44969,0.59463,nan,nan,0.36105,0.44111,0.30319,0.47348,nan,nan,0.26626,0.40264,0.43732,0.32413,0.46794,0.3837,0.3837,0.49366,0.49366,nan,0.47081,nan,nan,0.40429,nan,0.38289,nan,nan
3,9186402.5,381439.7329,0.52506,0.45099,0.45353,0.42753,0.24715,0.30097,0.39624,0.20793,0.37626,0.28857,0.3222,0.31882,0.44216,nan,nan,0.16944,0.33473,0.25597,nan,0.33728,0.40547,0.34608,0.43307,0.25914,0.3962,0.26649,0.28829,0.29903,0.29903,0.22676,0.31158,0.26354,nan,0.38217,nan,0.27298,0.23278,0.34877
3,9186859.524,381342.822,0.44251,0.33377,0.43742,0.36262,0.36136,0.30243,0.32311,0.26653,0.33199,0.31711,0.38063,0.37277,0.40547,0.32879,nan,0.31494,0.35774,0.37572,nan,0.23992,0.33445,0.27868,0.29684,0.42317,0.49565,0.38015,0.39951,0.40206,0.40206,0.28379,0.42434,0.34525,0.49254,0.40634,nan,0.31425,0.43521,nan
3,9173353.677,394541.038,0.31749,0.39423,0.36497,0.48496,0.49354,0.43986,0.35687,0.45385,0.21549,0.36146,0.39879,0.61946,nan,0.34563,nan,0.23736,0.19294,0.41408,nan,0.21109,0.24286,0.45246,nan,0.32232,0.31953,0.34033,0.34033,0.32732,0.32732,0.34098,0.46893,0.41148,nan,0.44759,0.44195,0.37242,0.38082,0.26586
3,9185798.92,377548.6262,0.27347,0.286,0.26956,0.20965,0.46678,0.32201,0.46095,0.19114,0.31394,0.20895,0.49264,0.54927,0.26867,0.49115,0.16742,0.43171,0.20453,0.41156,0.30508,0.32959,0.312,0.29553,0.40861,0.31878,0.30711,0.26524,0.30127,0.31609,0.31609,0.32725,0.34877,0.28523,0.37429,0.23907,nan,0.39934,0.21286,0.38179
3,9185594.735,378356.9794,0.17783,0.12673,0.18766,0.21369,0.1232,0.1499,0.20658,0.14187,0.13052,0.12723,0.19198,0.17004,0.15845,0.12515,0.25543,0.12276,0.13863,0.13657,0.12689,0.12476,0.11851,0.11444,nan,0.15426,0.13766,0.11819,0.11819,0.11196,0.11196,0.15914,0.1368,0.15086,0.17229,0.12101,0.20261,0.16328,0.15916,0.14491
3,9174984.791,387824.4893,0.29912,0.31247,0.36376,0.33978,0.38637,0.37436,0.3493,0.33744,0.40032,0.32865,0.35161,0.49908,0.32378,nan,nan,0.27422,0.37284,0.40737,0.29741,0.3455,0.35521,0.41414,0.36256,0.40568,0.37256,0.37853,0.41278,0.30229,0.30229,0.41994,0.37391,0.34893,0.39543,0.43217,0.40196,0.36559,0.20763,0.48802
3,9185900.736,382400.8624,0.37636,0.20996,0.27256,0.31895,0.19871,0.2976,0.37303,0.19724,0.37283,0.28652,0.37282,0.28871,0.37131,0.2393,0.3362,0.16538,0.26477,0.43409,nan,nan,0.36363,0.34354,0.42252,0.14015,0.34258,0.31686,0.31686,0.4085,0.4085,0.43585,0.52379,0.20916,0.35338,0.33775,nan,0.42358,0.24273,0.2859
3,9178644.205,372398.0399,0.45328,0.34082,0.37266,0.53675,0.18167,0.40328,0.34204,0.46474,0.3496,0.36165,0.42549,0.53176,0.46089,0.39873,nan,0.65564,0.47914,0.50043,nan,0.34448,0.53979,0.3828,nan,0.34246,0.34175,0.32253,0.30513,0.38074,0.38074,0.32783,0.32802,0.43506,0.55411,0.35948,0.42381,0.4073,0.61269,0.35547
3,9175647.255,384637.6986,0.3141,0.43972,0.43524,0.46712,0.34829,0.33896,0.44553,0.43849,0.36032,0.45717,0.44699,0.45799,0.42305,0.39521,nan,0.27711,0.34489,0.45639,nan,0.47505,0.4192,0.47777,0.38333,0.43069,0.38403,0.44865,0.43849,0.37834,0.37834,0.4518,0.5335,0.3735,0.30864,0.36792,0.36079,0.3675,0.42189,0.3927
3,9179248.547,374201.6884,0.32452,0.30778,0.48687,0.3254,0.37984,0.41497,0.36234,0.32684,0.33051,0.34312,0.42677,0.57746,0.33528,0.3595,nan,0.31731,0.37848,0.27769,nan,0.44181,0.37138,0.24089,0.19687,0.18986,0.43708,0.26988,0.26988,0.44315,0.44315,0.34025,0.28376,0.3704,0.44643,0.37317,nan,0.44866,0.50621,0.27965
3,9172233.117,377719.0713,0.3795,0.28015,0.32251,0.60902,0.4054,0.4801,0.42238,0.42207,0.42747,0.36768,0.43794,0.33238,nan,0.42468,0.42718,0.27173,0.45161,0.43313,0.44327,0.14784,0.45577,0.28665,nan,0.37666,0.36564,0.4046,0.4046,0.40194,0.40194,0.48676,0.42675,0.36414,0.35609,0.45221,nan,0.4036,0.26833,0.38247
3,9179520.355,376978.9369,0.53253,0.44846,0.47842,0.52238,0.2226,0.25558,0.45946,0.52866,0.37187,0.29711,0.34698,0.42046,0.57706,0.60467,0.55066,0.16874,0.63613,0.62794,0.49265,0.65749,0.58214,0.4691,0.3794,0.61691,0.59284,0.39917,0.31228,0.60813,0.60813,0.47922,0.29669,0.53493,0.50395,0.4818,0.38335,0.43006,0.45983,0.44968
3,9181231.456,382981.7132,0.35618,0.22472,0.20151,0.36492,0.13048,0.30901,0.26425,0.27526,0.27342,0.30458,0.36274,0.33073,0.27698,0.23489,0.28755,0.12464,0.20803,0.25691,0.29235,0.21836,0.29032,0.27282,0.35231,0.26426,0.25819,0.26268,0.31846,0.25255,0.25255,0.34369,0.48333,0.30611,0.2469,0.2389,0.30665,0.25891,0.25343,0.25365
3,9199970.032,380530.381,0.35084,0.28481,0.45333,nan,0.35771,0.3258,0.37309,0.30455,0.309,0.41762,0.29718,0.25834,nan,0.33699,nan,0.07319,0.39318,0.41287,0.41783,nan,0.37365,0.43117,nan,nan,0.26713,0.38241,0.36482,0.36667,0.36667,0.40916,0.39133,nan,nan,0.49009,nan,0.32543,nan,0.37672
3,9188577.814,384843.2225,0.52746,0.48284,0.47203,0.29779,nan,0.44316,0.43051,0.52346,0.54942,0.36277,0.29862,0.535,0.55578,nan,nan,nan,0.57787,0.48381,nan,nan,0.5593,0.40347,nan,0.58906,0.52464,0.31987,0.31987,0.51327,0.51327,0.45087,0.43702,nan,nan,nan,nan,0.54889,nan,0.51494
3,9193197.052,383950.3865,0.28897,0.43577,nan,0.38319,0.25425,0.50293,0.35444,0.53792,0.24853,0.25308,0.35885,0.56053,nan,nan,0.48645,0.39537,0.3756,0.44111,0.29664,0.31009,0.33433,0.49258,nan,0.62311,0.4648,0.3752,0.29121,0.47453,0.47453,0.55081,nan,nan,0.41087,0.51791,nan,0.4238,nan,0.53291
3,9192463.449,380980.5979,0.35425,0.37959,0.37767,0.40572,0.39412,0.42291,0.35737,0.416,0.36956,0.35767,0.36699,0.46103,0.45748,nan,0.40744,0.14624,0.39363,0.35846,nan,0.35756,0.35762,0.33206,0.26449,0.46516,0.39923,0.25845,0.26594,0.30408,0.30408,0.27507,0.29738,nan,nan,0.34785,nan,0.36834,0.3052,0.34417
3,9199247.057,382324.0527,0.38475,0.49153,0.34541,0.50711,0.36869,0.57882,0.41329,0.32681,0.29095,0.37831,0.30564,0.60849,nan,nan,0.5204,0.06975,0.30425,0.35454,nan,nan,0.37591,0.46574,nan,nan,0.48608,0.28606,0.24965,0.47652,0.47652,0.43753,0.49366,nan,0.56305,0.45358,nan,0.57215,0.62691,nan
3,9182214.518,380310.4886,0.232,0.31166,0.25239,0.38985,0.12984,0.2667,0.32701,0.25758,0.28662,0.30895,0.29661,0.23261,0.179,0.2848,0.33663,0.36516,0.28433,0.37015,0.23414,0.35438,0.35276,0.27705,nan,0.35504,0.25626,0.27094,0.31884,0.34185,0.34185,0.34762,nan,0.36254,0.32796,0.2723,0.37443,0.31429,0.38877,0.49607
3,9196409.424,387210.4072,0.31343,0.2807,nan,0.42941,0.17965,0.38365,0.327,0.32031,0.28002,0.38709,0.32317,0.50869,0.30312,nan,nan,0.24336,0.19332,0.45396,nan,nan,0.25876,0.39748,0.36502,0.4838,0.20114,0.2265,0.2265,0.34575,0.34575,0.52731,0.47738,nan,nan,0.48081,nan,0.30338,nan,0.45029
