Class,Lat,Lon,2013_0106,2013_0609,2013_0912,2014_0103,2014_0306,2014_0609,2014_0912,2015_0103,2015_0306,2015_0609,2015_0912,2016_0103,2016_0306,2016_0609,2016_0912,2017_0103,2017_0306,2017_0609,2017_0912,2018_0103,2018_0306,2018_0609,2018_0912,2019_0103,2019_0306,2019_0609,2019_0912,2020_0103,2020_0306,2020_0609,2020_0912,2021_0103,2021_0306,2021_0609,2021_0912,2022_0103,2022_0306,2022_0609
3,9175664.085,389072.6225,-0.13719,-0.17908,-0.27665,-0.13242,-0.04054,-0.18419,-0.13973,-0.10264,-0.12212,-0.2038,-0.1749,-0.01444,-0.07067,-0.08353,-0.14795,0.19974,-0.18119,-0.17404,-0.17518,-0.1081,-0.19963,-0.23706,-0.19953,-0.13634,-0.17627,-0.24344,-0.19052,-0.17432,-0.17432,-0.17511,-0.14895,-0.07083,-0.18795,-0.15646,-0.1056,-0.14166,-0.20011,-0.15725
3,9200427.469,381850.2598,-0.14553,-0.24282,-0.30043,nan,-0.15744,-0.24163,-0.22845,-0.23035,-0.21993,-0.32246,-0.27251,-0.17399,nan,nan,-0.14042,0.20796,-0.21538,-0.23083,-0.32791,nan,-0.23106,-0.33589,nan,nan,-0.24121,-0.36297,-0.32824,-0.20498,-0.20498,-0.26913,-0.35973,nan,-0.16237,-0.2237,nan,-0.07911,-0.07875,-0.21574
3,9182150.503,376619.4581,-0.06436,0.2708,0.25892,-0.03039,-0.0865,0.02224,0.09095,-0.06032,-0.05664,0.08505,0.13929,-0.09885,0.26,nan,-0.16752,0.02017,-0.04243,0.02686,0.02704,0.06357,0.11926,0.00225,0.10432,0.04387,-0.04678,0.15255,0.05262,0.03141,0.03141,-0.00126,0.19648,0.10482,0.02202,0.01483,-0.00879,-0.12912,0.03554,-0.0397
3,9167364.299,370741.1836,-0.06297,-0.10645,-0.13359,-0.07035,-0.09731,-0.06554,0.0081,-0.03718,-0.08491,-0.18743,-0.13123,-0.11789,-0.10424,-0.0417,nan,-0.04092,-0.09757,-0.14163,-0.10707,-0.0704,-0.11729,-0.26143,nan,-0.08279,-0.07703,-0.18036,-0.14714,-0.04514,-0.04514,-0.15116,-0.14331,nan,0.10871,-0.11932,-0.17193,-0.01179,-0.03137,-0.16645
3,9196376.472,382768.918,-0.12044,-0.22262,-0.22031,-0.0975,-0.05568,-0.13957,-0.19296,-0.20784,-0.21676,-0.17327,-0.21277,-0.15333,nan,nan,nan,0.17304,-0.14926,-0.18647,-0.15542,nan,-0.11419,-0.23121,nan,-0.19164,-0.18462,-0.17689,-0.1814,-0.12439,-0.12439,-0.13793,-0.21091,nan,-0.11546,-0.09008,nan,-0.1206,-0.01726,nan
3,9186812.766,372281.8048,-0.1323,-0.22583,-0.2274,0.01918,-0.08371,-0.19357,-0.11247,-0.08002,-0.14746,-0.18064,-0.20329,-0.11693,-0.05501,-0.09739,-0.14746,-0.11358,-0.11156,-0.17384,nan,0.0907,-0.17113,-0.17019,-0.14982,-0.03149,-0.02995,-0.19581,-0.1328,-0.14723,-0.14723,-0.06123,-0.13577,0.11126,-0.14744,-0.12682,nan,-0.08371,-0.04393,-0.12768
3,9185918.479,386097.7446,-0.1459,-0.08961,-0.223,-0.12955,-0.14272,-0.10691,-0.17808,-0.16901,-0.14561,-0.20179,-0.16436,-0.13866,-0.16474,nan,-0.0359,0.10748,-0.1632,-0.16844,nan,nan,-0.1742,-0.20172,-0.14567,-0.1205,-0.16372,-0.27833,-0.20762,-0.21665,-0.21665,nan,-0.12275,nan,nan,-0.1237,nan,-0.21975,nan,nan
3,9185288.08,384775.25,-0.00046,-0.01167,-0.0771,-0.02499,-0.14374,-0.0635,-0.07114,-0.08477,-0.03083,-0.08795,-0.11806,-0.02646,nan,-0.0177,-0.02451,0.16684,-0.14037,0.01701,nan,-0.04768,-0.06407,-0.0819,0.03699,-0.05649,-0.04752,-0.13413,-0.12766,-0.13536,-0.13536,nan,nan,-0.01959,-0.1274,-0.12984,nan,-0.054,-0.01014,-0.05733
3,9189151.4,385505.414,-0.14278,-0.1813,-0.25599,-0.15341,-0.10092,-0.13155,-0.18482,-0.20277,-0.08332,-0.17564,-0.27141,-0.19523,-0.12252,nan,-0.10631,nan,-0.22637,-0.15944,nan,nan,-0.26196,-0.22726,nan,-0.06724,-0.16733,-0.30073,-0.30073,-0.07845,-0.07845,-0.17676,-0.14907,nan,nan,-0.13748,nan,-0.12044,-0.0542,nan
3,9186928.84,383493.607,-0.16559,-0.13137,-0.03055,-0.21403,-0.13455,-0.13621,-0.04518,-0.09658,-0.16072,-0.17601,-0.13468,-0.0899,-0.07762,-0.15494,-0.10364,0.12729,-0.11073,-0.15431,nan,nan,-0.06654,-0.08763,-0.19176,-0.01881,-0.12636,-0.15206,-0.16598,-0.17393,-0.17393,-0.07326,nan,nan,nan,-0.066,nan,-0.10013,-0.06872,-0.06756
3,9188636.848,387492.1992,-0.1248,-0.15841,-0.25201,-0.19301,-0.13931,-0.18387,-0.21896,-0.20523,-0.20359,-0.26257,-0.28848,-0.17313,-0.17006,nan,nan,0.14014,-0.16692,-0.1948,nan,nan,-0.13243,-0.26617,nan,nan,-0.1595,-0.28285,-0.28285,-0.17475,-0.17475,-0.08701,-0.19538,nan,nan,nan,nan,-0.14994,nan,-0.1195
3,9173428.251,372996.5799,-0.21162,-0.14346,-0.20641,-0.20763,-0.1547,-0.16733,-0.21914,-0.13182,-0.18535,-0.1779,-0.19955,-0.18409,-0.05286,-0.13415,-0.12749,0.11361,-0.0896,-0.14229,nan,nan,-0.13211,-0.18617,-0.26806,-0.12523,-0.14773,-0.18775,-0.23071,-0.16257,-0.16257,-0.15827,-0.20912,nan,-0.17385,-0.06798,nan,-0.21591,-0.06619,nan
3,9168960.911,367204.2782,-0.0831,-0.2444,-0.2892,-0.24321,-0.17359,-0.18261,-0.25353,-0.14939,-0.13413,-0.2242,-0.30775,-0.06604,-0.09378,-0.05289,nan,0.09615,-0.15468,-0.20635,-0.27111,-0.08364,-0.14468,-0.24829,-0.1765,-0.10257,-0.10808,-0.21846,-0.24781,-0.16861,-0.16861,-0.20726,-0.21481,-0.06923,-0.07728,-0.11246,-0.13374,-0.14755,-0.10333,-0.17777
3,9183530.456,381949.8785,-0.00258,0.09077,0.12931,-0.01333,0.02732,0.03948,0.03987,0.02293,0.03146,0.10211,0.07361,0.02986,0.09801,-0.14,-0.09717,0.05127,0.01407,0.04856,-0.03022,-0.0883,0.0659,-0.07567,0.04235,-0.01729,0.15028,-0.03119,0.00173,0.06767,0.06767,0.04849,0.04343,0.02787,nan,0.05744,nan,0.10891,0.03345,0.14568
3,9165576.101,369658.8015,-0.08543,0.03747,0.13844,-0.08092,-0.10489,-0.12319,-0.14619,-0.05837,-0.11815,-0.09996,-0.18626,-0.14799,-0.14149,nan,-0.07616,0.24116,-0.12847,-0.13652,-0.11945,-0.10815,-0.07504,-0.04614,-0.02022,-0.04522,0.08115,-0.03369,0.00952,0.12328,0.12328,-0.11648,nan,-0.08895,0.0583,-0.05498,-0.03652,-0.05046,-0.09081,0.1421
3,9175242.629,392429.0585,-0.12576,-0.18176,-0.19493,-0.1414,nan,-0.09966,-0.22343,-0.29754,-0.1961,-0.27053,-0.28267,-0.20217,-0.09589,nan,nan,nan,-0.11757,-0.12329,nan,nan,-0.18992,-0.23565,nan,-0.1562,-0.18367,-0.25542,-0.25542,-0.10023,-0.10023,-0.11243,-0.17622,nan,nan,-0.09992,nan,-0.22188,nan,-0.09594
3,9173669.938,391803.9292,-0.04061,-0.23863,-0.13121,-0.19467,-0.09966,-0.17119,-0.1864,-0.17514,-0.1325,-0.24019,-0.20672,-0.21006,-0.20669,nan,nan,0.14699,-0.28745,-0.25643,-0.29429,-0.32433,-0.17488,-0.24415,nan,-0.14255,-0.2402,-0.19902,-0.20744,-0.27823,-0.27823,-0.26396,-0.24526,-0.15036,-0.22652,-0.19101,-0.17309,-0.18415,-0.25877,-0.21424
3,9185484.991,391369.3625,-0.24942,-0.24331,nan,-0.31255,-0.22057,-0.33045,-0.24106,-0.38059,-0.28166,-0.15076,-0.20517,-0.23629,-0.19296,-0.24542,-0.25212,0.05877,-0.33169,-0.20566,-0.2398,nan,-0.23547,-0.15826,-0.14894,-0.30392,-0.32129,-0.23188,-0.23188,-0.2941,-0.2941,-0.22598,-0.36082,nan,nan,-0.23197,nan,-0.22538,-0.10763,-0.15903
3,9182007.304,378583.0771,-0.13019,-0.13804,-0.16376,-0.07682,-0.18107,-0.09773,-0.20687,-0.05676,-0.15023,-0.1716,-0.11706,-0.09632,nan,-0.08002,-0.02528,0.11277,-0.03439,-0.1082,nan,0.07411,-0.09068,-0.03343,-0.02066,0.01846,-0.09395,-0.14156,-0.11342,-0.1129,-0.1129,0.11785,nan,-0.01962,nan,-0.15358,nan,-0.11321,nan,-0.0986
3,9175374.524,377647.3651,-0.12294,-0.22364,-0.22492,-0.01714,-0.00517,-0.12574,-0.1594,-0.10811,nan,-0.15995,-0.17585,-0.1065,-0.11593,nan,nan,0.00022,-0.18312,-0.16367,nan,nan,-0.19434,-0.19155,nan,-0.14355,-0.18638,-0.2301,-0.2301,-0.12594,-0.12594,-0.15951,-0.21018,nan,nan,-0.10639,nan,-0.07143,-0.14255,nan
3,9179932.12,370165.9191,-0.03338,-0.10654,-0.10972,-0.05857,-0.17617,-0.08607,-0.06212,-0.06889,-0.12628,-0.15825,-0.13685,-0.08824,nan,-0.0887,-0.10577,0.16821,-0.04036,-0.10788,-0.11625,-0.0801,-0.1304,-0.14429,-0.14002,-0.06835,-0.04621,-0.15343,-0.14069,-0.09341,-0.09341,-0.1718,nan,-0.03166,-0.19826,-0.12226,-0.08,-0.09409,nan,-0.15906
3,9193038.04,377411.2613,-0.20646,-0.20608,-0.19961,-0.18966,-0.11789,-0.19901,-0.15662,-0.14176,-0.20845,-0.23307,-0.20006,-0.1422,-0.11959,nan,-0.1976,0.08125,-0.18357,-0.22545,nan,-0.01737,-0.19002,-0.236,nan,-0.15797,-0.22637,-0.24979,-0.24259,-0.18574,-0.18574,-0.19144,-0.20264,nan,-0.17267,-0.14733,nan,-0.13315,nan,-0.12312
3,9191883.621,378440.4112,-0.16415,-0.15766,-0.1661,-0.11349,-0.07213,-0.08223,-0.11197,-0.15794,-0.10485,-0.13437,-0.11643,-0.07398,-0.06629,nan,-0.14177,-0.06264,-0.11114,-0.155,-0.10448,0.01293,-0.09629,-0.14218,-0.09687,0.10405,-0.15258,-0.21502,-0.17408,-0.15645,-0.15645,-0.15724,-0.13642,nan,-0.119,-0.13094,-0.04433,-0.09189,-0.06837,-0.04294
3,9184276.981,379674.843,-0.14867,-0.16681,-0.13254,0.07808,-0.14524,-0.08063,-0.11188,0.05011,-0.13623,-0.16591,-0.09065,-0.06964,-0.1808,0.17796,nan,-0.17712,-0.14927,-0.16506,nan,0.09842,-0.05952,-0.18555,-0.10268,-0.0925,-0.05795,-0.19146,-0.18032,-0.08368,-0.08368,-0.04272,-0.10013,-0.09437,nan,-0.20071,nan,-0.04956,-0.00818,-0.11434
3,9183959.359,380349.9786,-0.15995,-0.02188,-0.1872,0.05175,0.32708,-0.11431,-0.06501,-0.16696,-0.04392,-0.17987,-0.08488,-0.0865,0.05697,-0.11123,-0.23348,-0.15891,0.12187,-0.13055,-0.08147,-0.02806,0.26022,-0.16387,-0.11091,-0.07564,-0.09962,-0.16722,-0.16722,-0.06243,-0.06243,-0.18934,0.03159,-0.07916,nan,-0.2097,nan,-0.08708,0.01234,-0.08941
3,9183422.288,378729.4111,-0.02615,-0.09107,-0.10771,-0.27572,-0.01437,-0.05875,-0.03714,0.04078,-0.08114,-0.05056,-0.07578,-0.02614,-0.04038,-0.00419,-0.02696,0.16112,-0.07081,-0.06956,-0.14378,-0.01711,-0.0604,-0.1103,0.13896,-0.12849,0.03892,-0.16797,-0.18282,-0.10901,-0.10901,-0.07913,-0.15949,-0.08834,0.02171,-0.10039,-0.03645,-0.0896,0.01308,-0.09641
3,9189518.072,373146.9453,-0.15094,-0.21471,-0.17063,-0.14049,-0.13829,-0.21432,-0.1549,-0.18557,-0.21015,-0.226,-0.18774,-0.14395,-0.17517,nan,-0.17577,-0.10292,-0.16363,-0.22748,-0.18733,-0.03945,-0.10797,-0.22346,-0.1932,-0.10269,-0.22266,-0.21874,-0.16914,-0.1638,-0.1638,-0.11992,-0.06427,0.11326,nan,-0.16768,nan,-0.1079,-0.06454,-0.15668
3,9182039.398,390582.0995,-0.16469,-0.21859,-0.2726,-0.15979,-0.24047,-0.1731,-0.1858,-0.16807,-0.12573,-0.15902,-0.19254,-0.20344,nan,-0.19742,-0.12366,-0.09458,-0.20743,-0.19056,-0.26797,nan,-0.23254,-0.18581,-0.19069,-0.16783,-0.21312,-0.20178,-0.20034,-0.15326,-0.15326,-0.26133,-0.2472,-0.2116,-0.1575,-0.18394,-0.12195,-0.09642,nan,-0.0369
3,9188786.215,381429.8128,-0.20973,-0.19051,-0.18018,-0.12045,-0.20319,-0.23653,-0.09184,-0.21538,-0.21305,-0.1717,-0.16967,-0.0869,-0.14995,-0.21921,-0.11196,0.11058,-0.18051,-0.15995,nan,-0.19073,-0.15305,-0.14559,-0.17559,-0.09417,-0.16757,-0.2245,-0.22164,-0.20617,-0.20617,-0.21393,nan,nan,nan,-0.20419,nan,-0.08544,-0.18411,nan
3,9187462.544,380567.3721,-0.18278,-0.26336,-0.20821,-0.09183,-0.11254,-0.21065,-0.09988,0.0118,-0.09563,-0.24907,-0.20751,-0.20306,-0.19764,-0.15479,nan,-0.04499,-0.12908,-0.0393,-0.07448,0.03119,-0.03356,-0.16653,-0.0156,-0.04346,-0.19189,-0.19039,-0.20699,-0.16082,-0.16082,-0.07312,-0.13621,-0.06428,-0.02573,-0.12454,nan,-0.03818,-0.13385,-0.09305
3,9186947.173,378592.7685,-0.24823,-0.20428,-0.25131,-0.1537,-0.26853,-0.20302,-0.24392,-0.20951,-0.25905,-0.32419,-0.2713,-0.25905,-0.27225,-0.30477,-0.17078,0.1053,-0.19815,-0.25459,-0.20377,-0.21662,-0.27453,-0.26559,nan,-0.2363,-0.22293,-0.31941,-0.29435,-0.27719,-0.27719,-0.21105,-0.2173,-0.20124,nan,-0.2418,nan,-0.20464,-0.21155,-0.22882
3,9187056.077,378427.3716,-0.09146,-0.13512,-0.06326,-0.02141,-0.02906,0.0664,-0.05958,-0.02641,-0.0049,0.03858,0.01442,0.02536,0.05963,-0.04164,-0.08394,-0.13548,0.01049,-0.16022,0.16177,nan,0.04481,-0.09093,nan,-0.10882,0.01066,-0.0985,-0.10359,0.15031,0.15031,-0.00493,-0.10567,-0.03839,nan,-0.10911,nan,0.18931,0.30161,-0.22129
3,9187220.484,379074.6256,-0.4036,-0.35595,-0.248,-0.29328,-0.30224,-0.41449,-0.3514,-0.33651,-0.33897,-0.34786,-0.28554,-0.35077,-0.29627,-0.41189,-0.1794,0.04391,-0.3302,-0.35758,-0.25569,-0.38389,-0.31746,-0.32988,-0.31388,-0.38266,-0.3469,-0.34984,-0.34984,-0.3628,-0.3628,nan,-0.35375,nan,nan,-0.31955,nan,-0.33342,-0.28585,-0.36935
3,9187209.677,379064.7546,0.10194,-0.1053,-0.14626,-0.06963,-0.08354,-0.12507,-0.08507,-0.18855,-0.14614,-0.20005,-0.22725,-0.20026,-0.17815,-0.23449,-0.15914,0.10344,-0.23815,-0.22609,-0.27395,-0.1757,-0.16273,-0.20395,-0.17959,-0.18832,-0.19241,-0.238,-0.238,-0.20584,-0.20584,nan,-0.18388,nan,nan,-0.20633,nan,-0.18301,-0.23908,-0.20191
3,9189934.308,367273.5972,-0.12311,-0.18654,0.02252,-0.06183,-0.09494,-0.1083,-0.06139,-0.111,-0.10234,-0.17405,-0.17727,-0.16199,-0.27047,-0.10976,-0.17144,-0.12173,-0.08644,-0.09804,-0.09051,-0.19041,-0.10892,-0.11807,-0.11137,-0.07472,-0.0852,-0.15342,-0.13499,-0.13475,-0.13475,-0.15814,-0.09468,-0.10651,-0.07164,-0.16017,nan,-0.05419,-0.04712,-0.08469
3,9184777.451,382341.695,-0.2291,-0.17439,-0.24502,-0.06425,-0.19344,-0.16168,-0.12599,-0.06474,-0.04652,-0.04604,-0.12722,-0.04761,-0.0966,-0.08831,nan,-0.09585,-0.1159,-0.13118,-0.11232,-0.10341,-0.14356,-0.14932,nan,-0.13575,-0.15978,-0.16252,-0.16252,-0.11054,-0.11054,-0.1627,-0.00678,-0.02583,0.04552,-0.13552,nan,-0.08019,0.04774,-0.08859
3,9180792.389,381279.5439,-0.14578,-0.15558,-0.11964,-0.06641,-0.18602,-0.15254,-0.05932,-0.11809,-0.13563,-0.12374,-0.10216,-0.1174,-0.13055,-0.05276,-0.13961,0.16373,-0.16368,-0.11837,-0.14534,-0.12884,-0.11798,-0.10133,-0.07098,-0.15768,-0.12952,-0.13555,-0.10573,-0.12098,-0.12098,-0.09838,nan,-0.08792,-0.0586,-0.147,-0.04275,-0.07371,-0.05835,-0.10777
4,9190189.981,379989.7021,-0.19518,-0.20869,-0.22267,-0.20624,-0.19389,-0.18973,-0.1688,-0.16866,-0.15282,-0.15816,-0.10672,-0.12772,-0.12876,-0.12043,-0.17202,0.0793,-0.19289,-0.16086,-0.15033,-0.14959,-0.11996,-0.14438,-0.20342,-0.15636,-0.15471,-0.18384,-0.16755,-0.16134,-0.16134,-0.13175,-0.14567,-0.069,-0.10552,-0.15714,-0.08427,-0.18323,-0.0771,-0.08021
4,9178222.295,379253.9263,-0.11368,-0.11435,-0.13837,-0.09658,-0.1073,-0.10973,-0.10638,-0.11023,-0.15684,-0.13062,-0.10762,-0.12418,-0.12671,nan,-0.06583,0.16215,-0.16035,-0.13824,-0.13377,-0.07698,-0.11641,-0.12412,-0.0874,-0.21092,-0.17387,-0.19692,-0.16515,-0.12762,-0.12762,-0.07103,-0.10909,-0.09612,-0.13358,-0.10959,-0.10648,-0.12521,-0.07022,-0.13223
4,9186872.365,384387.2951,-0.09603,-0.13291,-0.15201,-0.10673,-0.11843,-0.1586,-0.16046,-0.15952,-0.14898,-0.13482,-0.12854,-0.12932,-0.09589,-0.16123,-0.19846,-0.15534,-0.11008,-0.16749,-0.2059,-0.11984,-0.14652,-0.11816,nan,-0.11548,-0.11425,-0.14323,-0.15959,-0.15197,-0.15197,-0.13943,nan,-0.09687,nan,-0.11719,-0.10161,-0.13059,-0.09431,-0.12419
4,9190502.143,370464.5845,-0.1716,-0.17987,-0.18566,-0.17967,-0.13227,-0.18271,-0.17465,-0.17262,-0.16276,-0.21662,-0.17552,-0.14158,-0.16527,-0.19045,nan,nan,-0.21069,-0.15886,-0.11998,nan,-0.20641,-0.17159,nan,-0.17443,-0.19639,-0.18641,-0.17423,-0.16234,-0.16234,-0.13204,nan,-0.14964,nan,-0.14186,nan,-0.14362,nan,-0.13168
4,9178433.433,391807.9605,-0.15522,-0.16873,-0.16218,-0.18199,-0.13796,-0.17939,-0.17826,-0.21296,-0.20666,-0.20679,-0.19039,-0.14749,-0.15655,-0.19265,nan,-0.2313,-0.21356,-0.18039,-0.25335,-0.14302,-0.2151,-0.27254,nan,-0.12417,-0.14458,-0.1975,-0.14555,-0.15403,-0.15403,-0.19361,-0.16461,-0.12181,-0.13458,-0.13565,-0.14779,-0.11665,nan,-0.1472
4,9175460.972,388368.2623,-0.10911,-0.15528,-0.18419,-0.15355,-0.14834,-0.13528,-0.15192,-0.2033,-0.11738,-0.17448,-0.13988,-0.09322,-0.15459,-0.20813,-0.14233,0.22468,-0.15696,-0.13547,-0.20442,-0.12177,-0.13005,-0.23716,-0.16939,-0.1252,-0.17945,-0.2244,-0.2244,-0.19156,-0.19156,-0.11091,nan,nan,-0.09914,-0.13279,-0.10825,-0.10926,-0.12881,-0.11791
4,9186368.051,383158.2027,-0.08511,-0.11225,-0.61722,-0.08013,-0.11821,-0.07267,-0.12854,-0.13515,-0.12222,-0.0399,-0.14375,-0.06191,-0.08275,-0.10004,-0.14298,-0.15087,-0.09123,-0.10708,-0.07023,-0.10757,-0.05902,-0.08716,-0.08367,-0.13322,-0.12025,-0.13417,-0.14078,-0.08752,-0.08752,-0.06454,-0.08641,-0.10522,-0.03534,-0.12944,-0.1089,-0.09643,-0.06822,-0.07702
4,9171619.769,375486.4176,-0.13962,-0.14183,-0.07784,-0.11749,-0.09683,-0.15331,-0.18673,-0.12389,-0.11482,-0.14345,-0.13581,-0.08969,-0.13968,-0.1593,nan,-0.19609,-0.16485,-0.10392,-0.18175,-0.12889,-0.10437,-0.16952,nan,-0.1253,-0.13207,-0.14566,-0.17564,-0.11282,-0.11282,-0.16825,-0.15752,-0.10768,-0.14857,-0.17326,-0.14685,-0.13158,-0.08509,-0.11096
4,9165213.693,390343.1919,-0.10268,-0.15393,-0.17495,nan,-0.10001,-0.11417,-0.15153,-0.10131,-0.134,-0.11303,-0.16347,-0.16122,-0.05863,-0.06712,nan,0.04431,-0.19075,-0.07878,-0.10038,-0.17082,-0.12467,-0.21213,-0.15014,-0.12994,-0.1795,-0.16208,-0.21058,-0.21949,-0.21949,-0.19421,-0.11834,-0.10168,-0.11352,-0.15024,-0.13786,-0.1655,-0.0336,-0.12698
4,9172418.135,389800.3999,-0.17859,-0.1995,-0.09313,-0.09398,-0.08579,-0.19067,-0.15497,-0.18384,-0.1459,-0.17905,-0.21142,-0.11641,-0.11129,-0.10093,nan,0.02373,-0.14078,-0.13614,-0.14859,-0.11253,-0.14268,-0.5065,-0.22281,-0.10917,-0.13003,-0.19113,-0.22498,-0.1541,-0.1541,-0.16922,-0.15341,-0.09657,-0.11865,-0.12344,-0.13474,-0.17478,-0.06836,-0.0975
4,9182127.669,375615.782,-0.14338,-0.19225,-0.15204,-0.13354,-0.17156,-0.16612,-0.14558,-0.1517,-0.13472,-0.14358,-0.06503,-0.11252,-0.13274,-0.13176,-0.2151,0.19247,-0.16767,-0.16768,-0.08765,-0.15309,-0.12517,-0.15505,nan,-0.13265,-0.13102,-0.14752,-0.14935,-0.13216,-0.13216,-0.14475,-0.10241,-0.01954,-0.06997,-0.1114,-0.1947,-0.11957,-0.11459,-0.113
4,9165783.728,372493.3694,-0.14833,-0.18465,-0.21749,-0.14435,-0.13349,-0.14332,0.32837,-0.21758,-0.23605,-0.20256,-0.17499,-0.20482,-0.14312,-0.19681,nan,0.09154,-0.16176,-0.20179,0.11772,-0.17252,-0.16611,-0.1912,-0.14521,-0.18991,-0.1543,-0.21683,-0.21683,-0.27404,-0.27404,-0.1884,nan,-0.17361,nan,-0.20318,-0.17434,-0.15441,nan,-0.1398
4,9194324.168,372296.5689,-0.14977,-0.25116,-0.23129,-0.13488,-0.1316,-0.18349,-0.18165,-0.20826,-0.16526,-0.1702,-0.27426,-0.14517,-0.09106,-0.14451,nan,-0.15362,-0.16733,-0.17905,nan,nan,-0.18721,-0.23149,nan,-0.13435,-0.14739,-0.21755,-0.21755,-0.22583,-0.22583,-0.21838,-0.14388,nan,nan,-0.16157,nan,-0.1669,-0.11044,-0.11155
4,9191842.306,380918.9485,-0.17377,-0.17417,-0.22295,-0.17616,-0.13469,-0.16605,-0.13518,-0.14771,-0.13436,-0.13967,-0.13822,-0.12606,-0.14646,-0.1541,nan,-0.12366,-0.17922,-0.1401,-0.12902,nan,-0.17338,-0.10444,-0.11673,-0.10992,-0.13918,-0.1747,-0.16953,-0.17571,-0.17571,-0.16335,-0.15499,nan,0.00196,-0.18786,-0.09197,-0.12631,nan,-0.11726
4,9175923.658,383536.4885,-0.15103,-0.2923,-0.28116,-0.15918,-0.04756,-0.19559,-0.26122,-0.12677,-0.05631,-0.24553,-0.20422,-0.1321,-0.06698,-0.17016,nan,-0.08455,0.05695,-0.15708,-0.17995,0.15218,-0.08584,-0.06313,-0.13332,-0.05006,-0.03605,-0.1313,-0.24175,-0.01275,-0.01275,0.17739,-0.05128,0.10336,-0.14988,0.01703,0.05757,-0.0187,nan,0.08383
4,9183291.116,382928.5308,-0.19511,-0.28503,-0.30904,-0.24296,-0.2242,-0.23963,-0.28563,-0.19858,-0.24925,-0.25149,-0.24116,-0.20152,-0.00384,-0.26001,nan,-0.19347,-0.22798,-0.23624,-0.26309,-0.20177,-0.2031,-0.21868,nan,-0.19214,-0.23953,-0.24605,-0.25445,-0.21103,-0.21103,-0.21377,-0.2012,-0.12346,-0.19813,-0.21018,-0.60192,-0.18375,nan,-0.19784
4,9187524.633,382436.5295,-0.18841,-0.19528,-0.20432,-0.17992,-0.13498,-0.17629,-0.18023,-0.13852,-0.19655,-0.20309,-0.19427,-0.17739,-0.17919,-0.19049,nan,-0.11154,-0.19952,-0.20069,0.16705,nan,-0.19491,-0.17989,-0.15319,-0.15006,-0.23421,-0.18853,-0.19667,-0.19421,-0.19421,-0.12356,-0.15627,-0.15011,nan,-0.16385,nan,-0.16169,nan,-0.1443
4,9184222.213,391651.8794,-0.21348,-0.1469,-0.17897,-0.11966,-0.17263,-0.16315,-0.18558,-0.25358,-0.22176,-0.22145,-0.23287,-0.20896,-0.15071,-0.15127,nan,-0.15342,-0.19832,-0.19192,nan,-0.23476,-0.20689,-0.22091,nan,-0.15397,-0.24615,-0.27025,-0.27507,-0.20958,-0.20958,-0.19312,-0.21107,nan,-0.13427,-0.17675,-0.13307,-0.15015,-0.13163,-0.17171
4,9191088.206,379860.11,-0.18884,-0.15656,-0.18859,-0.06376,-0.14838,-0.25773,-0.17416,-0.18297,-0.15657,-0.15974,-0.1861,-0.14381,-0.11135,nan,-0.24474,-0.13757,-0.16811,-0.15629,-0.15232,-0.10803,-0.16738,-0.16781,-0.3282,-0.13504,-0.16619,-0.21083,-0.19998,-0.16861,-0.16861,-0.14791,-0.10845,-0.06458,-0.03937,-0.15987,-0.1273,-0.10166,-0.09349,-0.12982
4,9186006.252,381911.3612,-0.15389,-0.17676,-0.20108,0.02721,-0.20557,-0.1874,-0.15483,-0.1348,-0.16355,-0.178,-0.116,-0.16492,-0.13365,-0.18224,-0.1691,-0.14974,-0.18897,-0.20752,-0.18144,-0.09137,-0.19931,-0.1901,-0.16556,-0.10609,-0.16708,-0.17591,-0.16902,-0.15325,-0.15325,-0.14603,nan,-0.12605,-0.11066,-0.16175,-0.12226,-0.15338,-0.13759,-0.17191
4,9186113.994,377321.3596,-0.16614,-0.18693,-0.16196,-0.19497,-0.13493,-0.20282,-0.15725,-0.18685,-0.18465,-0.15913,-0.18545,-0.15631,-0.17107,-0.15974,-0.19396,-0.12396,-0.20858,-0.20059,-0.23823,-0.23324,-0.20265,-0.18403,nan,0.04627,-0.19524,-0.18536,-0.18536,-0.19953,-0.19953,-0.19947,nan,-0.23614,nan,-0.17166,-0.07615,-0.15949,-0.13571,-0.18121
4,9180170.615,381517.361,-0.03948,-0.13233,-0.14603,-0.12377,-0.15128,-0.12401,-0.10934,-0.0942,-0.11794,-0.13566,-0.09277,-0.05839,-0.10733,-0.08997,-0.15618,0.18234,-0.15679,-0.08378,nan,-0.11459,-0.11501,-0.08293,nan,-0.09558,-0.04764,-0.13927,-0.13666,-0.09191,-0.09191,-0.06245,-0.09529,-0.07147,-0.15022,-0.11881,-0.0803,-0.09106,-0.03461,-0.08569
4,9195973.097,383626.6516,-0.17669,-0.17399,-0.19816,-0.20262,-0.14354,-0.19517,-0.15881,-0.14631,-0.17063,-0.17526,-0.20233,-0.12408,-0.21441,nan,nan,-0.0062,-0.1998,-0.17269,-0.13696,nan,-0.17322,-0.18518,nan,-0.13754,-0.18877,-0.19596,-0.19499,-0.19678,-0.19678,-0.17935,-0.17895,nan,-0.16322,-0.16829,-0.10964,-0.13875,-0.1167,-0.1328
